Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ACCT,2302,501,8,9,5,5,8,3,6,6,1,3,1,2,,,,,,,"Pereira Pinto, Jedson","Kim, Jongha",,,,,jpp200002,jedson pinto,Introductory Management Accounting 
ACCT,3312,001,35,5,5,4,5,3,1,,,,,,1,,,,1,,"Pereira Pinto, Jedson","Kim, Jongha",,,,,jpp200002,jedson pinto,Fundamentals of Accounting Analytics 
ACCT,3312,002,16,4,3,16,6,5,4,3,1,,,2,,,,,,,"Pereira Pinto, Jedson","Kim, Jongha",,,,,jpp200002,jedson pinto,Fundamentals of Accounting Analytics 
ACCT,3322,001,2,11,5,2,10,4,2,2,2,,2,,2,,,,1,,"Goodrich, Mary Beth W","Patne, Saylee Pramod",,,,,goodrich,mary beth goodrich,Accounting Transaction Processing and Control 
ACCT,3331,001,6,7,2,2,5,5,3,8,3,,2,2,,,,,1,,"Zhou, Yibin","Mariano, Dylan N",,,,,yxz066000,yibin zhou,Intermediate Financial Accounting I 
ACCT,3331,002,7,6,6,10,5,2,4,5,2,1,,,,,,,,,"Zhou, Yibin","Mariano, Dylan N",,,,,yxz066000,yibin zhou,Intermediate Financial Accounting I 
ACCT,3331,501,2,2,4,4,6,5,4,6,,,,,2,,,,3,,"Solcher, Steven J","Mariano, Dylan N",,,,,sjs107020,steven solcher,Intermediate Financial Accounting I 
ACCT,3332,001,5,9,2,5,8,1,3,5,1,5,5,6,3,,,,8,,"Bortz, Tiffany A","Goel, Simran",,,,,tabortz,tiffany bortz,Intermediate Financial Accounting II 
ACCT,3332,501,,1,1,2,6,7,4,2,1,,3,,2,,,,3,,"Cheng, Samuel",,,,,,sxc109021,samuel cheng,Intermediate Financial Accounting II 
ACCT,3341,001,6,5,5,7,7,6,2,4,6,,,,,,,,,,"Sadka, Gil","Parupati, Sunil K",,,,,gxs143630,gil sadka,Cost Management Systems 
ACCT,3341,501,3,5,4,8,12,7,1,2,4,,,,2,,,,,,"Sadka, Gil","Parupati, Sunil K",,,,,gxs143630,gil sadka,Cost Management Systems 
ACCT,3341,PPA,8,2,5,15,8,3,4,1,,,,,,,,,,,"Sadka, Gil","Parupati, Sunil K",,,,,gxs143630,gil sadka,
ACCT,3350,501,1,5,12,11,9,9,5,5,2,,,,,,,,1,,"Frost, Sandra M","Mariano, Dylan N",,,,,sms151730,sandra frost,Fundamentals of Taxation 
ACCT,3350,PPA,4,2,4,7,13,10,9,14,4,1,4,,1,,,,,,"Gamino, John P",,,,,,jpg140630,john gamino,
ACCT,4301,501,3,4,5,7,11,6,4,3,2,1,,,,,,,1,,"Hagen, John","Shelke, Abhishek Anil",,,,,jch013200,john hagen,Database Systems 
ACCT,4334,501,2,3,3,3,4,9,1,5,7,1,1,1,,,,,1,,"Hes, Christopher","Goel, Simran",,,,,cah041000,christopher hess,Auditing 
ACCT,4337,501,2,7,4,5,8,5,3,3,,2,1,,1,,,,1,,"Ballew, Gregory","Radhakrishnan, Shivani",,,,,geb011100,gregory ballew,Business Valuation 
ACCT,4340,001,14,8,3,3,4,2,,2,,1,,,2,,,,,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson,Survey of Accounting Software 
ACCT,4342,501,6,7,16,11,5,4,8,2,1,,,,,,,,1,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson,Accounting Information Systems and Financial Reporting 
ACCT,4342,PP1,10,12,6,6,2,2,,,,,,,,,,,,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson,
ACCT,4342,PP2,8,12,10,4,3,,1,,,,,,,,,,,,"Johnson, Jennifer G","Surani, Sanya R",,,,,jxj091000,jennifer johnson,
ACCT,4V80,003,,,,,,,,,,,,,,13,,,,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,tabortz,tiffany bortz,
ACCT,4V80,PPA,,,,,,,,,,,,,,69,,,,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,tabortz,tiffany bortz,
ACCT,6202,501,,22,,4,8,,2,5,,,,,2,,,,1,,"Zolton, Kathy","Shivaani, MV",,,,,kxz121730,kathy zolton,Accounting for Managerial Decision Making and Control 
ACCT,6202,GW1,,11,5,4,,,,,,,,,1,,1,,,,"Sadka, Gil",,,,,,gxs143630,gil sadka,
ACCT,6202,MBC,,28,,4,7,,2,1,,,,,,,2,,,,"Zolton, Kathy","Shivaani, MV",,,,,kxz121730,kathy zolton,
ACCT,6202,MBP,,17,,4,3,,1,1,,,,,,,,,,,"Zolton, Kathy","Shivaani, MV",,,,,kxz121730,kathy zolton,
ACCT,6202,XH1,,10,3,3,1,,,1,,,,,,,,,,,"Sadka, Gil",,,,,,gxs143630,gil sadka,
ACCT,6292,S91,,43,,,24,,,4,,,,,,,,,,,"Mauriello, Joseph A",,,,,,jam151430,joseph mauriello,
ACCT,6293,S51,,37,,,34,,,,,,,,,,,,1,,"Betanzos, Christina L","Solcher, Steven J",,,,,clb120030,christina betanzos,
ACCT,6301,501,,7,11,13,13,5,3,,,,,,3,,,,3,,"Ali, Ashiq","Kwon, Yeongmin",,,,,axa042200,ashiq ali,Financial Accounting 
ACCT,6301,5W1,,17,17,9,2,,,,,,,,,,,,2,,"Solcher, Steven J","Mariano, Dylan N",,,,,sjs107020,steven solcher,Financial Accounting 
ACCT,6301,CH1,,19,,,1,,,,,,,,,,,,,,"Barden, John P",,,,,,jpb063000,john barden,
ACCT,6305,001,,20,,,4,,,3,,,,,,,,,2,,"Loumioti, Maria","Shivaani, MV",,,,,mxl175830,maria loumioti,Accounting for Managers 
ACCT,6305,002,,9,,,4,,,1,,,,,,,,,,,"Loumioti, Maria","Shivaani, MV",,,,,mxl175830,maria loumioti,Accounting for Managers 
ACCT,6305,501,,6,,,3,,,1,,,,,,,,,2,,"Loumioti, Maria","Shivaani, MV",,,,,mxl175830,maria loumioti,Accounting for Managers 
ACCT,6313,0W1,,10,2,3,3,,,1,,,,,,,,,,,"Cavusoglu, Huseyin","Li, Baorui",,,,,huseyin,huseyin cavusoglu,Cybersecurity Fundamentals 
ACCT,6330,0W1,,13,,3,16,,,14,,,,,1,,,,4,,"Cready, William M","Yayvak, Berk",,,,,wmc041000,william cready,Intermediate Financial Accounting I 
ACCT,6331,5W1,,7,9,6,6,3,2,1,,,,,,,,,1,,"Janakiraman, Surya N","Ai, Lanru",,,,,suryaj,surya janakiraman,Cost Accounting with Integrated Data Analytics 
ACCT,6332,501,,17,,,8,,1,6,,,,,1,,,,1,,"Zolton, Kathy","Shivaani, MV",,,,,kxz121730,kathy zolton,Intermediate Financial Accounting II 
ACCT,6333,0W1,,10,,,3,,,2,,,,,1,,,,,,"Zolton, Kathy","Shivaani, MV",,,,,kxz121730,kathy zolton,Advanced Financial Reporting 
ACCT,6334,S01,,5,2,2,,,,,,,,,,,,,1,,"Hes, Christopher","Goel, Simran",,,,,cah041000,christopher hes,
ACCT,6335,0W1,,18,13,10,7,3,,4,,,,,,,,,,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,tabortz,tiffany bortz,Ethics for Professional Accountants 
ACCT,6335,PP1,,16,6,9,5,,,,,,,,,,,,,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,tabortz,tiffany bortz,
ACCT,6335,PP2,,17,5,6,6,,,,,,,,,,,,,,"Bortz, Tiffany A","Radhakrishnan, Shivani",,,,,tabortz,tiffany bortz,
ACCT,6336,001,,19,14,10,8,2,,,,,,,,,,,1,,"Mauriello, Joseph A",,,,,,jam151430,joseph mauriello,Information Technology Audit and Risk Management 
ACCT,6338,0W1,,5,1,2,5,,,,,,,,,,,,3,,"Goodrich, Mary Beth W","Patne, Saylee Pramod",,,,,goodrich,mary beth goodrich,Advanced Accounting Systems Integration and Configuration 
ACCT,6344,0W1,,10,12,12,21,,,,,,,,,,,,1,,"Gurun, Umit G","Yayvak, Berk",,,,,ugg041000,umit gurun,Financial Statement Analysis 
ACCT,6349,0W1,,9,6,,,,,,,,,,,,,,,,"Majumdar, Sumit K","Yang, Yunxuan M",,,,,skm021100,sumit majumdar,Managing Digital Strategy 
ACCT,6350,501,,10,12,4,7,1,,1,,,,,,,,,,,"Frost, Sandra M","Mariano, Dylan N",,,,,sms151730,sandra frost,Fundamentals of Taxation I 
ACCT,6353,501,,7,8,7,1,1,,,,,,,,,,,2,,"Solcher, Steven J","Mariano, Dylan N",,,,,sjs107020,steven solcher,Fundamentals of Taxation II 
ACCT,6353,PP1,,7,16,9,2,,,,,,,,,,,,,,"Solcher, Steven J","Mariano, Dylan N",,,,,sjs107020,steven solcher,
ACCT,6356,501,,34,,,,,,,,,,,,,,,,,"Gamino, John P",,,,,,jpg140630,john gamino,Tax Research 
ACCT,6356,PP1,,26,4,4,,2,,,,,,,,,,,,,"Gamino, John P",,,,,,jpg140630,john gamino,
ACCT,6374,501,,23,23,23,2,,,,,,,,,,,,,,"Mauriello, Joseph A",,,,,,jam151430,joseph mauriello,Advanced Data Analytics for Accountants and Auditors 
ACCT,6380,501,,6,8,9,3,,,,,,,,,,,,,,"Mauriello, Joseph A",,,,,,jam151430,joseph mauriello,Internal Audit 
ACCT,6384,501,,34,6,2,1,,2,1,,,,,,,,,,,"Kromer, Jeffrey R",,,,,,jrk013000,jeffrey kromer,Analytical Reviews Using Audit Software 
ACCT,6384,S01,,8,,,1,,,,,,,,,,,,1,,"Kromer, Jeffrey R",,,,,,jrk013000,jeffrey kromer,
ACCT,6388,0W1,,23,10,2,1,,,1,,,,,,,,,1,,"Goodrich, Mary Beth W","Patne, Saylee Pramod",,,,,goodrich,mary beth goodrich,Accounting Communications 
ACCT,6V98,001,,,,,,,,,,,,,,,,,,11,"King, Mary G","Janakiraman, Surya N",,,,,,mary king,
ACN,5313,001,,5,4,2,3,1,1,,,,,,,,,,2,,"Fearon, Danielle","Latteri, Christopher W",,,,,dxf220005,danielle fearon,Introductory Research Methods in Behavioral and Brain Sciences - Part II 
ACN,6323,001,,17,2,,,,,,,,,,,,,,,,"Engineer, Crystal T",,,,,,novitski,crystal engineer,Neurophysiology 
ACN,6330,001,,7,5,,2,1,,,,,,,,,,,,,"Seaman, Kendra L",,,,,,kls190004,kendra seaman,Cognitive Science 
ACN,6331,001,,9,1,1,1,1,,,,,,,,,,,,,"Mills, Candice M",,,,,,cxm056000,candice mills,Cognitive Development 
ACN,6332,001,,20,1,1,,,1,,,,,,,,,,,,"Raman, Rachna",,,,,,rxr076000,rachna raman,Perception 
ACN,6338,002,,8,,,4,,,2,,,,,1,,,,,,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana,Functional Neuroanatomy 
ACN,6340,001,,10,,1,,,,,,,,,,,,,,,"Gu, Zirong",,,,,,zxg230006,zirong gu,Cellular Neuroscience 
ACN,6342,001,,10,2,,,,,,,,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick,Applied Human-Computer Interaction 
ACN,6346,001,,5,,,7,,,2,,,,,,,,,2,,"Thorn, Catherine A",,,,,,cat170002,catherine thorn,Systems Neuroscience 
ACN,6354,501,,22,,,,,,,,,,,,,,,,,"Estevez, Leonardo",,,,,,lwe071000,leonardo estevez,Quantitative Usability Engineering  Mixed Reality 
ACN,6374,0H1,,17,,,,,,,,,,,,,,,1,,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,Intraoperative Neurophysiological Monitoring 
ACN,6375,0H1,,8,,1,,,,,,,,,,,,,1,,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,IONM Special Topics 
ACN,6390,001,,17,1,2,,1,,1,,,,,,,,,,,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams,Forensic Neuroscience 
ACN,6V71,013,,,,,,,,,,,,,,,,,,12,"Golden, Richard M",,,,,,golden,richard golden,
ACN,6V72,013,,,,,,,,,,,,,,,,,1,10,"Golden, Richard M",,,,,,golden,richard golden,Research Internship 
ACN,6V81,0W1,,16,1,,,,,,,,,,,,,,1,,"Maqbool, Mohsin",,,,,,mxm210090,mohsin maqbool,Special Topics in Applied Cognition and Neuroscience 
ACN,7383,001,,9,,,2,,,,,,,,,,1,,,,"Rodrigue, Karen M",,,,,,kmr082000,karen rodrigue,Neuropathology and Behavior 
ACTS,4301,001,5,2,1,1,,2,1,4,1,1,,1,1,,,,,,"Makhijani, Neha","Thomas, Yaga S",,,,,nxm165130,neha makhijani,Long Term Actuarial Mathematics I 
ACTS,4305,001,1,1,1,2,1,3,,2,2,1,1,1,1,,,,,,"Humphreys, Natalia","Liu, Jingzhou","Kim, Jimi",,,,nah103020,natalia humphreys,Short Term Actuarial Mathematics II 
ACTS,4308,001,1,5,,,1,1,,,,2,,,4,,,,,,"Makhijani, Neha",,,,,,nxm165130,neha makhijani,Actuarial Financial Mathematics 
ACTS,4310,001,8,2,,2,2,3,,,,,,,,,,,,,"Hong, Liang","Kaluduwage, Madhavi Dilshani Anuruddhika F",,,,,lxh019000,liang hong,Predictive Analytics 
ACTS,4311,001,2,1,3,1,,2,6,1,,1,,,1,,,,,,"Humphreys, Natalia","Liu, Jingzhou",,,,,nah103020,natalia humphreys,Theory of Credibility 
AHST,1303,001,27,25,20,12,2,6,2,5,4,2,1,,3,,,,2,,"McDonald, Jacquelyn D","Khoshniat, Ahmad","Morgan, George D",,,,jmd074000,jacquelyn mcdonald,Survey of Western Art History  Ancient to Medieval 
AHST,1303,002,18,12,16,5,4,4,5,,,,1,2,2,,,,2,,"McDonald, Jacquelyn D","Harper, Joseph E","Dolatyari, Mahdi",,,,jmd074000,jacquelyn mcdonald,Survey of Western Art History  Ancient to Medieval 
AHST,2331,001,31,19,13,5,3,3,1,1,,,,,2,,,,,,"Alibhai, AliAsgar H","Razzaque, Farzana A","Esmail, Fatima N",,,,aha180002,ali alibhai,Understanding Art 
AHST,2331,002,,1,1,,3,3,,2,,,,,2,,,,1,,"Terranova, Charissa N",,,,,,cxt074100,charissa terranova,Understanding Art 
AHST,3316,001,2,7,10,6,,,,1,,,,,,,,,1,,"Rosen, Mark S",,,,,,mxr088000,mark rosen,Baroque Art and Architecture 
AHTC,2120,001,1,2,1,1,4,1,,,,,,,1,,,,,,"Lynch, Jennifer W",,,,,,jwl230003,,Careers Exploration in the Arts  Humanities  and Technology 
AMS,2300,001,18,6,3,1,,,,1,1,,,,1,,,,,,"Hammonds, Kyle",,,,,,kxh230016,kyle hammonds,American Popular Culture 
AMS,2300,002,29,7,1,,,,,,,,,,1,,,,,,"Lusk, Marc L",,,,,,mxl121730,marc lusk,American Popular Culture 
AMS,2341,001,1,15,25,15,9,1,1,,,,,,1,,,,,,"Naqvi, Syed K",,,,,,skn180000,syed naqvi,American Studies for the Twenty-First Century 
AMS,2341,002,,7,2,4,1,1,,,,,,,,,,,,,"Naqvi, Syed K",,,,,,skn180000,syed naqvi,American Studies for the Twenty-First Century 
AMS,3302,001,,3,1,,3,1,,,,,,,2,,,,,,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak,American Cultures 
AMS,3316,0W1,8,12,3,2,2,4,,2,,,,,,,,,2,,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead,Interpersonal Communication 
AMS,3350,0W1,12,6,6,1,2,1,,1,,,1,,4,,,,4,,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead,Crisis Communication 
AMS,4300,5H1,3,2,3,1,1,2,,,,,,,,,,,,,"Ross, Alyssa N",,,,,,anr161130,alyssa ross,Oral and Written Communication for the Classroom 
AMS,4379,001,4,,4,2,1,,1,1,1,,,,2,,,,,,"Jones, June A",,,,,,jaj230010,june jones,Special Topics in American Studies 
ANGM,2303,001,25,18,14,5,4,3,,1,,,,,,,,,,,"Grieshaber, Amy","Ahr, Allanah G","Piantino, Raquel C",,,,axg230118,amy grieshaber,Project Management for Arts  Technology  and Emerging Communication I 
ANGM,2303,002,1,5,29,27,16,10,1,,2,1,,,,,,,,,"Cade, Joanna R","Quiroz Fernandez, Daniel Santiago","Kerr, Rachel T",,,,dal636079,,Project Management for Arts  Technology  and Emerging Communication I 
ANGM,2305,0W2,26,17,9,6,5,4,7,2,3,2,1,1,6,,,,10,,"Lim, Fengjie","Cressman, Benjamin I","Lam, Vy",,,,fxl200000,fengjie lim,Programming for Digital Arts 
ANGM,2309,0W1,1,15,19,7,23,9,5,8,2,,,,7,,,,3,,"Fechter, Todd A","Prado, Jordan B",,,,,taf051000,todd fechter,Drawing for Animation 
ANGM,2309,0W2,6,7,8,10,26,7,8,8,6,1,2,,7,,,,4,,"Griffin, Troy","Khamsehnezhad, Mozhdeh",,,,,txg121730,troy griffin,Drawing for Animation 
ANGM,2310,0H1,51,18,19,10,8,5,3,2,4,1,1,,19,,2,,7,,"Lewis, Timothy M","Kusupati, Anish C","Cabrera, Michael A","Plueger, Michael F","Kim, Da Hyun","Abri, Zeinab",tml062000,timothy lewis,Animation and Game Fundamentals 
ANGM,2325,001,16,17,20,15,10,6,4,3,,,3,2,4,,,,1,,"Caldwell, Bryon A","Subochev, Andrei","Gutierrez, Joseph W",,,,bac190003,bryon caldwell,History of Visual Effects 
ANGM,2345,001,7,3,7,,4,3,,1,2,,,2,1,,,,,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Introduction to Audio Production 
ANGM,2345,002,3,4,7,4,3,2,,1,1,,,,2,,,,3,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Introduction to Audio Production 
ANGM,2345,003,4,6,5,1,2,,,1,1,,1,1,4,,,,1,,"Marks, David",,,,,,dem160430,david marks,Introduction to Audio Production 
ANGM,2345,004,6,4,5,1,5,1,2,,,,,,3,,,,2,,"Marks, David",,,,,,dem160430,david marks,Introduction to Audio Production 
ANGM,2375,001,,90,2,,3,,1,2,,,,,3,,,,,,"Evans, Monica J","Shi, Lintai","Bess, Michael C",,,,mevans,monica evans,History of Games 
ANGM,3304,001,4,5,4,1,1,,,,,,,1,,,,,3,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner,Character Design 
ANGM,3305,501,2,4,4,2,3,7,1,3,,1,1,,1,,,,1,,"Wheeler, Jonathan M",,,,,,jmw230002,jonathan wheeler,Computer Animation I 
ANGM,3305,502,,5,10,2,2,3,1,,2,,,,4,,,,1,,"Krystallis, Constantine",,,,,,dal450894,,Computer Animation I 
ANGM,3306,001,2,3,8,5,2,,,2,1,1,2,,1,,,,1,,"Khamnouane, Singkham",,,,,,ssk013000,singkham khamnouane,Modeling and Texturing I 
ANGM,3306,002,1,5,10,4,3,,1,2,1,1,1,,1,,,,,,"Khamnouane, Singkham",,,,,,ssk013000,singkham khamnouane,Modeling and Texturing I 
ANGM,3306,003,3,,5,5,3,3,2,1,,1,2,,1,,,,2,,"Salter, Monika M",,,,,,mxs176131,monika salter,Modeling and Texturing I 
ANGM,3306,501,7,4,3,3,1,2,2,1,1,1,,1,4,,,,,,"Carey, Joshua S",,,,,,dal540711,joshua carey,Modeling and Texturing I 
ANGM,3307,001,,5,10,7,3,1,,1,,,,,1,,,,1,,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ANGM,3307,002,,3,8,1,2,7,1,,1,,,2,3,,,,1,,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ANGM,3308,001,,9,3,2,1,,1,1,1,1,,,6,,,,3,,"Carey, Joshua S",,,,,,dal540711,joshua carey,Rigging I 
ANGM,3308,002,,11,3,4,3,2,,,,,,,3,,,,2,,"Carey, Joshua S",,,,,,dal540711,joshua carey,Rigging I 
ANGM,3310,001,1,2,3,1,4,7,2,1,,,,1,6,,,,2,,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Introduction to Proceduralism 
ANGM,3311,001,,2,3,1,5,2,2,1,1,,1,,1,,,,,,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Animation 
ANGM,3311,002,,5,3,2,4,1,,1,,,1,,2,,,,,,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Animation 
ANGM,3313,001,1,3,2,1,3,1,1,1,,,1,3,,,,,,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner,2D Animation 
ANGM,3313,002,,3,7,2,3,3,1,,,,,,,,,,,,"McComber, Sean J",,,,,,sxm129130,sean mccomber,2D Animation 
ANGM,3314,001,2,3,1,,1,2,3,,,,,1,,,,,1,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner,Background Design 
ANGM,3315,001,4,4,6,6,1,6,1,1,,1,,,,,,,,,"Grieshaber, Amy",,,,,,axg230118,amy grieshaber,Animation Studies 
ANGM,3315,002,8,7,9,,1,1,1,1,,,,,1,,,,1,,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza,Animation Studies 
ANGM,3315,0S1,7,12,3,1,,,,,,,,,,,,,1,,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza,Animation Studies 
ANGM,3320,001,3,5,3,1,1,,,1,1,,,1,2,,,,,,"Salter, Monika M",,,,,,mxs176131,monika salter,Stop Motion Animation 
ANGM,3321,002,,18,,,,,,,,,,,,,,,,,"Polson, Tod",,,,,,dal315709,,Life Drawing 
ANGM,3330,001,15,,2,,,1,,,,,,,,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord,3D Print Lab 
ANGM,3338,001,6,1,11,2,3,4,2,,,,,,1,,,,,,"Griffin, Troy","Clarke-Gaar, Alissa C",,,,,txg121730,troy griffin,Motion Design I 
ANGM,3338,501,12,2,4,,1,,,,3,,,1,3,,,,1,,"Chaudhary, Anisha",,,,,,axc145530,,Motion Design I 
ANGM,3365,001,16,7,3,1,,,,1,,,,1,,,,,,,"Christopher, Timothy V","Schoonover, Richard",,,,,khimbar,timothy christopher,Game Design I 
ANGM,3365,501,5,12,,3,1,4,,2,,2,,,,,,,,,"Stewart, Michael C",,,,,,mxs128231,michael stewart,Game Design I 
ANGM,3366,001,6,4,12,3,1,,1,,,1,,,,,,,,,"Murray, Jack A",,,,,,jam130530,jack murray,Game Studies I 
ANGM,3366,002,11,3,6,1,1,3,2,2,1,,,,1,,,,,,"Irby, Cameron L",,,,,,cli170000,,Game Studies I 
ANGM,3367,001,,1,6,7,7,3,1,1,,,1,1,1,,,,,,"Villegas, Randall V",,,,,,rvv150130,,Level Design I 
ANGM,3367,002,,3,6,7,2,1,5,2,1,,,,2,,,,,,"Villegas, Randall V",,,,,,rvv150130,,Level Design I 
ANGM,3368,001,7,6,4,,5,1,,1,,1,2,,1,,,,1,,"Murray, Jack A",,,,,,jam130530,jack murray,Scripting for Games I 
ANGM,3368,0W1,2,4,3,2,3,4,4,,1,2,,1,1,,,,3,,"Chandler, Adam W",,,,,,awc051000,adam chandler,Scripting for Games I 
ANGM,3370,501,5,14,3,1,1,1,1,,,,1,1,1,,,,,,"Obuobi, Samra",,,,,,sxo170530,samra obuobi,Virtual Environments I 
ANGM,3372,001,9,4,1,3,2,4,2,,,,,,4,,,,,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Sound Design for Games 
ANGM,3373,101,13,3,,,,,,,,,,,,,,,,,"Marks, David",,,,,,dem160430,david marks,Field Audio Recording Techniques 
ANGM,3381,001,14,6,1,2,1,1,,,,,,,2,,,,,,"Ayres, Cameron M",,,,,,cma092020,cameron ayres,Augmented Reality 
ANGM,4305,001,,,5,3,3,2,1,3,1,,1,,,,,,,,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation II 
ANGM,4305,501,1,2,4,1,3,2,1,,1,,,,1,,,,1,,"Manriquez, Robert J",,,,,,rjm107020,,Computer Animation II 
