Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
CHEM,8V91,024,,,,,,,,,,,,,,,,,,12,"Stefan, Mihaela C",,,,,,mci071000,mihaela stefan,
CHEM,8V91,039,,,,,,,,,,,,,,,,,,11,"Meloni, Gabriele",,,,,,gxm152330,gabriele meloni,
CHEM,8V91,042,,,,,,,,,,,,,,,,,,11,"Gevorgyan, Vladimir",,,,,,,vladimir gevorgyan,
CLDP,3342,0W1,,22,,,1,,,,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L","Williams, Denise D",,,,dbonner,deborah bonner,Exceptional Children 
CLDP,4344,0W1,,6,8,1,4,1,1,1,2,,,,,,,,,,"Hunsley, Jana","Li, Yue",,,,,jxh220032,jana hunsley,Child Psychopathology 
COMD,5340,0U1,,20,,,,,,,,,,,,,,,,,"Neale, Hannah D","Denicola-Prechtl, Kathleen M",,,,,hxp121030,hannah pourchot neale,Articulation Disorders 
COMD,6111,0W1,,,,,,,,,,,,,,,,,,12,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge,Articulation and Phonological Disorders 
COMD,6112,0W1,,,,,,,,,,,,,,,,,,19,"Walsh, Diane G",,,,,,dxg022000,diane walsh,Counseling in Communication Disorders 
COMD,6320,0U1,,13,,,2,,,,,,,,,,,,,,"Carter, Jessica A","Smith, Irma E",,,,,jar032000,,Motor Speech Disorders 
COMD,6330,005,,,,,,,,,,,,,,,,,,10,"Raiff, Amy M",,,,,,,amy raiff,
COMD,6330,042,,,,,,,,,,,,,,,,,,10,"Raiff, Amy M",,,,,,,amy raiff,
COMD,7303,0U1,,96,,,16,,,1,,,,,,,,,,,"Dean, Lucinda L","Kenedi, A Helen I",,,,,lxl018300,,Dysphagia 
COMD,7345,0U1,,25,,,5,,,,,,,,,,,,,,"Cook, Lori G",,,,,,lgc011100,lori cook,Pediatric Traumatic Brain Injury 
COMD,7V68,0U1,,36,,,,,,,,,,,,,,,,,"Sale, Felicity F",,,,,,ffs013000,,Cognitive Rehabilitation 
COMD,7V86,0U1,,25,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,,jbm014600,,Special Topics in Language 
COMD,7V86,0U2,,19,,,1,,,,,,,,,,,,,,"Gollis, Christina R",,,,,,crm053000,christina gollis,Special Topics in Language 
COMD,7V89,0U1,,13,,,,,,,,,,,,,,,,,"Walsh, Diane G",,,,,,dxg022000,diane walsh,Mild Cognitive Impairment  Alzheimer s Disease and Related Disorders 
COMM,1311,0H2,5,9,2,,1,,,,,,,,,,,,,,"Tanner, Lari J",,,,,,ljt130130,lari tanner,
COMM,1311,0W1,2,1,2,4,2,,2,,,,,,,,1,,,,"Nash, Michelle A",,,,,,man200000,,Survey of Oral and Technology-based Communication 
COMM,1311,0W2,8,6,,,1,,1,,,,1,,1,,,,,,"Saenz, Michael A",,,,,,mas130030,michael saenz,Survey of Oral and Technology-based Communication 
COMM,1315,0W1,4,,2,1,2,1,1,2,,,,1,4,,,,1,,"Skiles, Bradley W",,,,,,bws150030,bradley skiles,Public Speaking 
COMM,1315,0W2,8,5,,1,1,,,,,,,,,,,,,,"Cannon, Charles",,,,,,cxc190014,charles cannon,Public Speaking 
COMM,1315,0W3,,,3,3,2,,2,2,,,,,1,,,,,,"Bromberg, Mike",,,,,,mxb210046,mike bromberg,Public Speaking 
COMM,3342,0S1,6,1,,2,2,1,1,,,,,,,,,,,,"King, Carie S",,,,,,cxl085200,carie king,Advanced Topics in Communication 
COMM,3352,0W1,6,8,1,,,,1,,1,,1,,,,,,,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Media and Culture 
CRIM,1301,0U1,,4,2,1,1,1,,1,,,1,,,,,,,,"Escobedo, Allison E","Wang, Wenyi",,,,,aeh220002,allison escobedo,Introduction to Criminal Justice 
CRIM,1307,0U1,1,6,1,6,2,1,,,,,,,,,,,,,"Geibler, Robert","Wang, Wenyi",,,,,rxg210036,robert geibler,Introduction to Crime and Criminology 
CRIM,3301,0W1,5,10,7,1,5,2,2,1,1,1,,,1,,,,1,,"Manuel, Samantha A","Islam, Mohammad Touhidul",,,,,sam160130,samantha manuel,Theories of Justice 
CRIM,3302,0W1,,3,,4,1,,1,3,,,,,,,,,,,"Rodriguez, Diana C","Hong, Sunmin",,,,,dcr200002,,Advanced Criminology 
CRWT,2301,0W1,5,3,,,1,,,,,,,1,3,,,,,,"Brazeal Garza, Lauren E",,,,,,lxb190011,lauren brazeal garza,Introduction to Creative Writing 
CRWT,3354,5W2,,3,5,1,1,,,,,,,,,,,,,,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting Workshop 
CS,1134,1U1,11,7,1,1,1,,,,,,,,,,,,,,"Nagar, Anurag","Bhardwaj, Ayush",,,,,axn112530,anurag nagar,Computer Science Laboratory 
CS,1136,1U1,7,3,1,3,1,1,2,,,,2,,1,,,,,,"Gupta, Neeraj K","Guo, Hung-Jui","Birashk, Amin",,,,nkg140130,neeraj gupta,Computer Science Laboratory 
CS,1325,0U1,3,,2,3,7,5,2,3,,,1,1,,,,,,,"Paulk, Mark C","Hossen, Md Helal",,,,,mcp130030,mark paulk,Introduction to Programming 
CS,1334,0U1,10,7,4,4,1,,,,,,,,,,1,,,,"Nagar, Anurag","Lee, Jaeseong",,,,,axn112530,anurag nagar,Programming Fundamentals for Non-Majors 
CS,1335,5U1,8,5,5,2,2,,,,1,,,,,,,,,,"Erbatur, Serdar","Bansal, Rishita",,,,,sxe190003,serdar erbatur,Computer Science I for Non-majors 
CS,1336,0U1,3,2,1,1,6,2,6,1,,2,,,2,,,,,,"Gupta, Neeraj K","Birashk, Amin",,,,,nkg140130,neeraj gupta,Programming Fundamentals 
CS,1337,0U1,3,5,3,6,10,5,2,,,,,,,,,,,,"Dollinger, Scott M","Kushwaha, Saksham Singh",,,,,smd013000,scott dollinger,Computer Science I 
CS,1337,5U1,2,7,,3,3,1,,,2,,,,3,,,,,,"Gupta, Neeraj K","Khargonkar, Ninad Arun",,,,,nkg140130,neeraj gupta,Computer Science I 
CS,2305,5U1,1,10,6,5,6,3,1,,2,1,,,,,,,,,"Davis, Chris I","Cai, Yuchen",,,,,cid021000,chris davis,Discrete Mathematics for Computing I 
CS,2336,0U1,,3,1,3,5,,1,,,,1,,,,,,1,,"Min, Richard K","Hossen, Md Helal",,,,,rkm010300,richard min,Computer Science II 
CS,2336,5U1,4,2,7,1,4,4,2,1,1,,1,,,,,,,,"Khan, Kamran Z","Mahmud, Saif Uddin","Rong, Xiaokai",,,,kkhan,ziaullah khan,Computer Science II 
CS,2340,0U1,10,3,4,3,1,1,3,1,1,,3,,3,,,,,,"Karami, Gity","Rathnasuriya, Ravishka S",,,,,gxk180009,gity karami,Computer Architecture 
CS,2340,0U2,3,,3,,,3,1,2,,1,,,2,,,,,,"Zhao, Yi","Rathnasuriya, Ravishka S",,,,,zhao,yi zhao,Computer Architecture 
CS,3305,0U1,1,5,2,6,2,1,1,,,,,,1,,,,,,"Davis, Chris I","Hatfield, Cody R",,,,,cid021000,chris davis,Discrete Mathematics for Computing II 
CS,3305,0W1,1,4,3,1,4,,,3,,,,,,,,,,,"Farage, Timothy P","Cai, Yuchen",,,,,tfarage,timothy farage,Discrete Mathematics for Computing II 
CS,3305,0W2,3,17,6,8,5,,,,,,1,,,,,,,,"Farage, Timothy P","Rong, Xiaokai",,,,,tfarage,timothy farage,Discrete Mathematics for Computing II 
CS,3341,0U1,,1,1,2,4,3,,4,3,2,2,3,1,,,,,,"Guo, Huizhen","Goel, Jaidev",,,,,hxg190020,huizhen guo,Probability and Statistics in Computer Science and Software Engineering 
CS,3345,0U1,1,5,3,2,,2,1,,3,,,,1,,,,,,"Zhao, Yi","Khargonkar, Ninad Arun",,,,,zhao,yi zhao,Data Structures and Introduction to Algorithmic Analysis 
CS,3354,0U1,1,2,1,6,4,4,3,2,2,1,3,,,,,,,,"Paulk, Mark C","Guo, Hung-Jui",,,,,mcp130030,mark paulk,Software Engineering 
CS,3377,0U1,3,8,11,3,5,2,3,2,,1,,,,,,,,,"Karami, Gity",Jishnu J,,,,,gxk180009,gity karami,Systems Programming in UNIX and Other Environments 
CS,4141,6U1,4,6,1,3,1,,,,,,,,2,,,,,,"Nguyen, Nhut","Song, Zihe",,,,,nhutnn,nhut nguyen,Digital Systems Laboratory 
CS,4141,6U2,7,8,2,,,1,,,,,,,,,,,,,"Nguyen, Nhut","Song, Zihe",,,,,nhutnn,nhut nguyen,Digital Systems Laboratory 
CS,4337,0U1,7,3,6,2,4,,2,3,,3,3,,,,,,,,"Omer, Jalal S","Mahmud, Saif Uddin",,,,,jso016000,jalal omer,Programming Language Paradigms 
CS,4341,0U1,4,3,2,5,6,3,,5,5,,,4,,,,,,,"Nguyen, Nhut","Omidi, Zahra",,,,,nhutnn,nhut nguyen,Digital Logic and Computer Design 
CS,4347,0U1,9,3,,3,4,1,1,2,,1,,,1,,,,,,"Omer, Jalal S","Wang, Zilong",,,,,jso016000,jalal omer,Database Systems 
CS,4347,0U2,2,10,6,1,9,,,2,,,,,,,,,1,,"Khan, Kamran Z","Singhal, Yatharth","Wang, Zilong",,,,kkhan,ziaullah khan,Database Systems 
CS,4348,0U1,,4,6,2,3,3,,,1,,,,1,,,,,,"Mittal, Neeraj","Hatfield, Cody R",,,,,nxm020100,neeraj mittal,Operating Systems Concepts 
CS,4348,0U2,,1,3,4,10,2,1,1,3,,1,,1,,,,,,"Prakash, Ravi","Miao, Miao",,,,,ravip,ravi prakash,Operating Systems Concepts 
CS,4349,0U1,3,6,1,3,5,2,2,3,,,,,,,,,,,"Chitturi, Bhadrachalam","Wang, Guanghua",,,,,chalam,chitturi bhadrachalam,Advanced Algorithm Design and Analysis 
CS,4352,0S1,15,1,,,,,,,,,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick,Human-Computer Interaction I 
CS,4352,0W1,2,7,9,7,3,1,1,,,,,,,,,,,,"Kumar, Pushpa S","Allu, Sai Haneesh",,,,,pkumar,pushpa kumar,Human-Computer Interaction I 
CS,4365,0U1,2,,7,5,3,8,8,3,,,,,,,,,,,"Min, Richard K","Jiang, Kai",,,,,rkm010300,richard min,Artificial Intelligence 
CS,4375,5U1,5,10,10,3,10,,,5,2,1,2,,,,,,,,"Khan, Kamran Z","Liu, Ximeng",,,,,kkhan,ziaullah khan,Introduction to Machine Learning 
CS,4376,0U1,3,4,2,4,3,3,3,4,1,1,,1,,,,,,,"Chung, Lawrence","Li, Dongcheng",,,,,chung,lawrence chung,Object-Oriented Design 
CS,4384,0U1,,6,5,8,10,4,2,,,,,,1,,,,,,"Erbatur, Serdar","Bansal, Rishita",,,,,sxe190003,serdar erbatur,Automata Theory 
CS,4384,0U2,1,5,5,4,5,4,3,1,4,,,,,,,,,,"Davis, Chris I","Singhal, Yatharth",,,,,cid021000,chris davis,Automata Theory 
CS,4390,0U1,,12,,1,2,7,3,3,3,,1,4,1,,,,,,"Nguyen, Nhut","Li, Congzhou",,,,,nhutnn,nhut nguyen,Computer Networks 
CS,5343,0U1,,4,,2,1,2,,2,,,,,,,,,,,"Gupta, Neeraj K","Amato, James C",,,,,nkg140130,neeraj gupta,Algorithm Analysis and Data Structures 
CS,6301,0U1,,32,1,,,,,,,,,,,,,,,,"Thuraisingham, Bhavani M","Lee, Jaeseong",,,,,bxt043000,bhavani thuraisingham,Special Topics in Computer Science 
CS,6314,5U1,,24,8,3,,,,,,,,,,,,,,,"Karami, Gity","Birashk, Amin",,,,,gxk180009,gity karami,Web Programming Languages 
CS,6350,0U1,,40,20,2,,,,,,,,,,,,,1,,"Nagar, Anurag","Su, Ke",,,,,axn112530,anurag nagar,Big Data Management and Analytics 
CS,6359,0U1,,3,3,8,1,1,,,,,,,,,,,,,"Chung, Lawrence","Bhardwaj, Ayush",,,,,chung,lawrence chung,Object-Oriented Analysis and Design 
CS,6364,0U1,,9,1,2,3,2,,1,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei",,,,,haim,haim schweitzer,Artificial Intelligence 
CS,6364,0U2,,12,3,3,5,3,1,,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei",,,,,haim,haim schweitzer,Artificial Intelligence 
CS,6375,5U1,,22,9,1,2,,,,,,,,,,,,,,"Nagar, Anurag","Amato, James C",,,,,axn112530,anurag nagar,Machine Learning 
CS,6375,MU1,,7,3,,,,,,,,,,,,,,1,,"Nagar, Anurag",,,,,,axn112530,anurag nagar,
CS,6378,0U1,,7,3,2,1,,,,,,,,1,,,,,,"Prakash, Ravi","Miao, Miao",,,,,ravip,ravi prakash,Advanced Operating Systems 
CS,6385,0W1,,51,8,2,3,1,,,,,,,,,,,,,"Farago, Andras","Das, Souvik",,,,,farago,andras farago,Algorithmic Aspects of Telecommunication Networks 
ECON,2301,0U1,1,,,1,1,2,,2,2,,3,,1,,,,,,"Barua Soni, Prajyna P",,,,,,ppb190000,,Principles of Macroeconomics 
ECON,2302,5U1,,2,5,7,1,,2,1,1,,,,1,,,,,,"Lu, Yundi",,,,,,yxl190042,,Principles of Microeconomics 
ECON,3381,0U1,1,6,3,1,4,1,1,1,,,,,,,,,,,"Grover, William C",,,,,,wcg071000,william grover,Economic History 
ECS,3390,051,3,2,4,1,,6,2,,,,,,,,,,,,"Glauser, Janece B",,,,,,jbg130030,janece glauser,Professional and Technical Communication 
ECS,3390,091,13,4,,,1,,,,,,,,1,,,,,,"Scally, Deborah A",,,,,,das,deborah scally,Professional and Technical Communication 
ECS,3390,0S1,14,,,1,1,,,,,,,,,,,,,,"Montgomery, Christina F",,,,,,cxm190022,christina montgomery,Professional and Technical Communication 
ECS,3390,0W1,7,7,3,,,,,,,,,,,,,,,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Professional and Technical Communication 
ECS,3390,0W2,1,12,1,1,1,,,,1,,,,,,,,,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Professional and Technical Communication 
ECSC,3177,0U1,,,,,,,,,,,,,,23,,,,,"Stewart, Mary Ann C",,,,,,mas051000,,CS IPP Assignment 
ECSC,4378,0U1,,10,,,,,,,,,,,,,,,,,"Stewart, Mary Ann C",,,,,,mas051000,,Professional Industrial Practice Program 
ECSC,5177,0U1,,,,,,,,,,,,,,,,,1,195,"Stewart, Mary Ann C",,,,,,mas051000,,CS IPP Assignment 
ECSC,5179,0U1,,,,,,,,,,,,,,,,,,83,"Stewart, Mary Ann C",,,,,,mas051000,,ENG IPP Assignment 
EE,3161,0W1,1,3,3,3,,,1,,,,,,,,,,,,"Mezenner, Rabah","Parchamdar, Baharealsadat",,,,,rxm129730,rabah mezenner,Social Issues and Ethics in Engineering 
EE,3202,0U1,,2,4,1,1,2,1,,,,,,1,,,,,,"Kiasaleh, Kamran","Tayeb Naimi, Shideh","Uddin, Mohammed Belal",,,,kamran,kamran kiasaleh,Electrical and Computer Engineering Fundamentals-II Laboratory 
EE,3301,0U1,1,,1,2,2,2,,1,1,,,,,,,,,,"Tacca, Marco","Kim, Eunjin",,,,,mtacca,marco tacca,Electrical Network Analysis 
EE,3311,5U1,1,3,5,5,,,1,,1,,,,,,,,,,"Pourkamali Anaraki, Siavash","Han, Weijie",,,,,sxp124631,siavash pourkamali,Electronic Circuits 
EE,4203,0H1,3,1,,1,3,2,1,1,,,,1,,,,,,,"Kehtarnavaz, Nasser","Alam, Lamia",,,,,nxk019000,nasser kehtarnavaz,Electrical and Computer Engineering Laboratory in Signals and Systems 
EE,4389,0U1,,10,,,5,,,,,,,,,,,,,,"Bhatia, Dinesh K","Parchamdar, Baharealsadat",,,,,dinesh,dinesh bhatia,Senior Design Project II 
EEMF,6372,5U1,,6,2,3,1,,,,,,,,,,,,,,"Tinker, Mark T",,,,,,mtinker,mark tinker,Semiconductor Process Integration  (3 Semester Credit Hours)
EEOP,6314,0H1,,13,3,,,,,,,,,,,,,,,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil,Principles of Fiber and Integrated Optics  (3 Semester Credit Hours)
ENGR,2300,0W1,1,7,,2,4,1,3,2,2,,,,5,,,,,,"Akin, Bilal","Jena, Sritam",,,,,bxa123330,bilal akin,Linear Algebra for Engineers 
ENGR,3300,0U1,2,11,2,3,4,3,5,13,,,1,,,,,,,,"Ali, Mohammed Z","Ahmed, Sabrina",,,,,mohammed,ali mohammed,Advanced Engineering Mathematics 
ENGR,3341,0U1,1,3,1,1,2,,,,1,,1,,,,,,,,"Fonseka, John P","Peng, Genchang",,,,,kjp,john fonseka,Probability Theory and Statistics 
ENTP,3301,0U1,2,6,7,9,6,3,,,,,1,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Innovation and Entrepreneurship 
ENTP,6370,0W1,,7,11,12,13,2,,1,,,,,1,,,,,,"Kimzey, Jackie R","Shen, Jia",,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
EPPS,2302,0W1,,3,3,1,2,1,,,,,,,,,,,,,"Yoon, Youngseok",,,,,,yxy200007,youngseok yoon,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,7V81,051,,12,,,,,,,,,,,,,,,,,"Ho, Ka-Yiu",,,,,,kxh022100,karl ho,Special Topics in Social Science Research Methodology 
FILM,1303,051,2,5,3,,,,,,,,,,,,,,,,"Shafek, Amal S","Khoshniat, Ahmad",,,,,ass106020,amal shafek,Transnational Film and Video 
FILM,1303,0W1,7,3,6,4,4,,,,1,,1,,1,,,,,,"Almroani, Nouf Mfdhi H",,,,,,nma160130,nouf mfdhi almroani,Transnational Film and Video 
FILM,2332,091,,2,1,3,4,2,,3,2,,2,1,1,,,,,,"Prakash, Arya",,,,,,axp200037,arya prakash,Understanding Film 
FIN,3300,0W1,,15,,,13,,,6,,,1,,2,,,,,,"Lynch, Julie","Hamzeh, Alireza",,,,,jxl180030,julie lynch,Personal Finance 
FIN,3320,0U2,,10,8,,8,,,4,,,,,,,,,,,"Wen, Yaxin",,,,,,yxw163930,yaxin wen,Business Finance 
FIN,3320,0W1,2,11,5,8,7,3,2,3,1,1,,,,,,,,,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Business Finance 
FIN,3320,0W2,1,10,1,5,7,4,3,3,6,,,,3,,,,,,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Business Finance 
FIN,3360,0W1,,9,7,8,11,3,1,2,1,,,,,,,,1,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
FIN,3365,0W1,2,6,3,6,10,2,1,2,1,,,,1,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Principles 
FIN,3390,0U1,5,3,5,1,4,3,2,1,4,2,2,7,1,,,,,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Introduction to Financial Modeling 
FIN,4080,091,,,,,,,,,,,,,,38,,2,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4080,0U1,,,,,,,,,,,,,,34,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4300,0U1,3,,1,3,5,4,3,5,1,,,,,,,,,,"Oyima-Antseleve, Ndackyssa",,,,,,nxo160430,ndackyssa oyima antseleve,Investment Management 
FIN,4310,0U1,1,2,3,5,2,2,3,1,,,,,,,,,,,"He, Jianyao",,,,,,jxh180061,,Intermediate Financial Management 
FIN,4380,0U1,1,6,3,2,,,,1,,,,,,,,,,,"Ballew, Gregory",,,,,,geb011100,gregory ballew,Fund Management 
FIN,6301,0W1,,9,6,4,7,3,7,3,,,,,3,,,,3,,"Nishi, Hirofumi","Kurucak, Abdurrahman",,,,,hxn210016,,Financial Management 
FIN,6301,AW1,,7,1,1,1,,,,,,,,1,,,,,,"Minch, Lauren",,,,,,,lauren minch,
FIN,6301,CW1,,27,8,,1,,,2,,,,,1,,,,,,"Minch, Lauren",,,,,,,lauren minch,
FIN,6301,XU1,,18,2,3,,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6308,0W1,,7,,4,6,1,,,,,,,,,,,1,,"Lewin, Peter",,,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6322,0W1,,13,6,6,14,,2,1,,,,,,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
FIN,6352,5U1,,6,5,5,1,1,1,1,,,,,,,,,1,,"Davis, Richard L",,,,,,rld170030,richard davis,Financial Modeling For Valuation 
FIN,6353,0W1,,3,3,2,2,1,1,,,,,,1,,,,1,,"Baranchuk, Nina","Hamzeh, Alireza",,,,,nxb043000,nina baranchuk,Financial Modeling for Investment Analysis 
FIN,4V80,593,,,,,,,,,,,,,,27,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4V80,0U3,,,,,,,,,,,,,,24,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,6V98,0U1,,,,,,,,,,,,,,,,,,51,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FTEC,6311,FH2,,1,2,,1,3,,,,,,,3,,,,,,"Scott, James",,,,,,jas076100,james scott,
GEOS,1303,0W1,3,18,14,4,1,,,,,,,,,,,,,,"Griffin, William R","Walker, Sara C",,,,,griffin,william griffin,Physical Geology 
GOVT,2305,0U1,2,1,1,1,,3,1,,1,,,1,1,,,,,,"Khan, Humza",,,,,,hxk180058,humza khan,American National Government 
GOVT,2305,0U2,6,10,5,1,2,,3,,,,,,,,,,,,"Widner, Katie",,,,,,kxw200020,katie widner,American National Government 
GOVT,2306,0U1,,16,4,2,1,,,,,,,,1,,,,,,"Islam, Maria",,,,,,mxi061000,,State and Local Government 
GOVT,2306,0U2,,14,5,3,9,4,1,5,5,1,,1,1,,,,,,"Eaton, John M",,,,,,jme130030,john eaton,State and Local Government 
HDCD,6370,0H1,,12,,,,,,,,,,,,,,,,,"Tsai, En Chia A",,,,,,ext121930,,Intervention with Young Children 
HDCD,6385,0W1,,11,,,,,,,,,,,,,,,,,"Hunsley, Jana",,,,,,jxh220032,jana hunsley,Child Psychopathology 
HIST,1301,0W1,7,16,8,,1,1,3,,1,,,,1,,,,,,"Seidl-Staley, Ash J",,,,,,ajs131430,,U S  History Survey to Civil War 
HIST,1301,0W2,2,16,1,2,5,1,,2,1,,,,2,,,,,,"Pettengill, Ryan S",,,,,,rsp120030,ryan pettengill,U S  History Survey to Civil War 
HIST,1302,0W1,5,15,34,34,30,14,8,3,8,1,3,,10,,,,,,"Schulze, Jeffrey M","Akhighu, Odegua M","Tijani, Kehinde O","Li, Ang",,,jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,4344,0W1,5,3,3,5,1,,,1,,,,,2,,1,,,,"Pfister, Debra H",,,,,,dhpf,debra pfister,Topics in European History 
HIST,4378,0W1,4,16,,2,1,,,,,,,,,,,,,,"Pettengill, Ryan S",,,,,,rsp120030,ryan pettengill,Topics in American History 
HLTH,1301,0W1,,2,2,2,3,2,,,,2,,1,3,,,,,,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,3300,0U1,,,5,3,6,6,6,3,5,,1,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Pre-Health Professional Development 
HLTH,4304,0U1,,20,5,2,,1,,1,,,,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Health Professions Internship 
HMGT,3301,0U1,2,2,2,2,5,4,1,1,,1,,,,,,,,,"Robb, Horace A",,,,,,hxr220017,horace robb,Introduction to Healthcare Management 
HMGT,4090,091,,,,,,,,,,,,,,16,,1,,,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,
HMGT,4090,0U1,,,,,,,,,,,,,,10,,,,,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,
HMGT,6321,CH1,,20,,,,,,,,,,,,,,,,,"Ghosh, Anne F",,,,,,,anne ghosh,
HMGT,6325,0W1,,19,,,,,,,,,,,,,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,Healthcare Operations Management 
HMGT,6331,5U1,,28,,,2,,,,,,,,,,,,,,"Malaise, Michael",,,,,,mhm130430,michael malaise,Healthcare Economics 
HMGT,6332,5U1,,5,5,14,3,2,2,1,,,,,1,,,,,,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan,Quality Improvement in Healthcare  Six Sigma and Beyond 
HMGT,6403,AH6,,20,1,,1,,,,,,,,,,,,,,"Kaiser, Robert C","Mccracken, John F",,,,,,robert kaiser,
HMGT,6403,AS1,,34,,,,,,,,,,,,,,,,,"Mccracken, John F","Taylor, Donald E",,,,,,john mccracken,
HMGT,6410,AS1,,43,,,,,,,,,,,,,,,,,"Taylor, Donald E","Convery, Paul",,,,,det190000,donald taylor,
HMGT,4V90,0U3,,,,,,,,,,,,,,11,,,,,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer,
IMS,3310,0U1,,5,2,2,10,1,4,4,1,,,,1,,,,,,"Henderson, Thomas C",,,,,,txh093000,tom henderson,International Business 
IMS,3310,5W1,,16,1,8,12,,2,7,,1,1,,,,,,,,"Henderson, Thomas C",,,,,,txh093000,tom henderson,International Business 
IMS,6304,AW1,,9,,,10,,,,,,,,,,,,1,,"Petrik, Peter",,,,,,,peter petrik,
IMS,6316,GW1,,4,12,5,8,3,,,,,,,,,,,,,"Peinhardt, Clint W",,,,,,cwp052000,clint peinhardt,
IMS,6354,GW1,,2,3,2,5,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,gar220001,gary reichmuth,
IMS,6360,0W1,,20,18,11,14,3,1,1,,,,,,,,,1,,"Skuza, Agnieszka","Shen, Jia",,,,,axo027000,agnieszka olsztynska,International Strategy Analysis and Techniques 
IMS,6365,0W1,,10,9,9,9,2,,1,,,,,,,,,,,"Woldu, Habte G","Lin, Tzu-Ying",,,,,wolduh,habte woldu,Cross-Cultural Management Analysis 
ISIS,3335,0W1,2,3,8,2,4,2,1,,,,,,,,,,,,"Rosa, Jonathan",,,,,,jxr172530,jonathan rosa,United States and East Asia  (3 Semester Credit Hours)
ISNS,2359,0W1,66,6,10,5,5,4,2,1,3,,,,2,,,,,,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,Earthquakes and Volcanoes 
ISNS,2367,0W1,25,25,7,6,2,,1,,1,,,,2,,,,,,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,The Oceans 
ISNS,2367,0W2,10,10,2,5,5,1,,,1,,,,2,,,,,,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,The Oceans 
ITSS,3300,5U1,,15,3,9,6,3,2,3,4,3,2,1,,,,,,,"Owens, Sean M","Nalamothu, Sudheerbabu","Owens, Dawn M",,,,smo150330,sean owens,Information Technology for Business 
ITSS,3311,5U1,,4,4,6,5,4,3,1,2,1,,2,,,,,,,"Maru, Vatsal K","Zhang, Hong",,,,,vkm220000,vatsal maru,Introduction to Programming 
ITSS,3390,5U1,,2,1,,2,3,1,,,,,2,2,,,,,,"Neal, Angela","Satao, Dipak V",,,,,aan052000,angela neal,Web Design and Development for Business Applications 
ITSS,4090,091,,,,,,,,,,,,,,82,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4090,0U1,,,,,,,,,,,,,,74,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4300,5U1,3,5,12,6,7,4,1,1,1,,1,,1,,,,,,"Aria, Reza","Kumar, Sahejbir Singh",,,,,rxa230057,reza aria,Database Fundamentals 
