Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
COMM,3352,0W1,6,4,3,3,1,,1,,,,,1,3,,,,,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Media and Culture 
COMM,4371,0W1,3,6,1,1,,,1,,,,,,,,,,,,"Mckee-Williams, Candie D",,,,,,cdm230002,candie mckee williams,Communication and Professionalism 
CRIM,2316,0W1,,10,2,4,3,1,,1,,,,,1,,,,,,"Puddy, Haley N",,,,,,hnp200001,,Corrections 
CRIM,3301,0W1,10,12,17,4,1,,,,,,,,1,,,,,,"Chidozie, Eustace","Olszewski, Hailey",,,,,exc230041,,Theories of Justice 
CRIM,3310,0W1,,15,5,5,2,,,,,,,,3,,,,,,"Lee, Insang","Yoon, Minyeong",,,,,ixl240000,,Youth Crime and Justice 
CRIM,4311,0W1,,1,5,2,2,,,1,,,,,,,,,,,"Lee, Jaebom",,,,,,jxl230009,,Crime and Justice Policy 
CRIM,4396,051,,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,,dpb062000,denise boots,Selected Topics in Criminology 
CRIM,4396,052,,11,,,,,,,,,,,,,,,,,"Worrall, John L",,,,,,jlw064000,john worrall,Selected Topics in Criminology 
CRWT,2301,0W2,8,2,1,1,,,,,,,,,1,,,,1,,"Baker, Matthew W",,,,,,mwb190002,matthew baker,Introduction to Creative Writing 
CRWT,3306,5W1,1,10,,,,,,,1,,,,,,,,,,"Martinez, Manuel L",,,,,,mlm160630,manuel martinez,Fiction Workshop 
CRWT,3354,0W1,,12,,,2,,,,,,,,,,,,,,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting Workshop 
CRWT,3354,0W2,1,10,2,,,,,,,,,,1,,,,,,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting Workshop 
CS,1325,0U1,1,2,1,2,5,,2,,,,,,1,,,,1,,"Chappidi, Sruthi","Mao, Ruiyu",,,,,sxc105920,sruthi chappidi,Introduction to Programming 
CS,1337,0U2,2,4,,,5,3,,4,1,,2,,2,,,,,,"Gupta, Neeraj K","Yan, Xiao",,,,,nkg140130,neeraj gupta,Computer Science I 
CS,2305,0U1,1,8,1,3,2,3,3,5,,,,,2,,,,2,,"Davis, Chris I","Kimbrell, Keegan M",,,,,cid021000,chris davis,Discrete Mathematics for Computing I 
CS,2336,5U1,3,10,2,4,1,,,4,,,,,,,,,,,"Khan, Kamran Z","Li, Xinpeng",,,,,kkhan,ziaullah khan,Computer Science II 
CS,2336,5U2,2,3,1,,4,2,2,2,,1,2,,2,,1,,,,"Chappidi, Sruthi","Mao, Ruiyu",,,,,sxc105920,sruthi chappidi,Computer Science II 
CS,2340,0U1,8,2,2,,4,1,2,1,4,,3,,3,,,,1,,"Karami, Gity","Rafieian, Mohammad",,,,,gxk180009,gity karami,Computer Architecture 
CS,3341,0U1,,1,2,,6,1,4,2,1,,,,,,,,,,"Smiley, Octavious","Jannaty, Most Salma Y",,,,,oxs230011,octavious smiley,Probability and Statistics in Computer Science and Software Engineering 
CS,3341,0U2,1,2,2,1,4,1,2,3,2,,,1,1,,,,,,"Guo, Huizhen","Mathew, Minu Maria",,,,,hxg190020,huizhen guo,Probability and Statistics in Computer Science and Software Engineering 
CS,3345,0U1,1,2,2,4,8,8,2,5,3,,1,,2,,,,1,,"Zhao, Yi","Miah, Md Sanaullah","Hossain, Md Billal",,,,zhao,yi zhao,Data Structures and Introduction to Algorithmic Analysis 
CS,3354,0U1,19,5,1,1,,,,1,,,,,,,,,,,"Nguyen, Tien N","Rong, Xiaokai",,,,,tnn160630,tien nguyen,Software Engineering 
CS,3377,0W1,4,4,5,2,1,2,,,,,1,,,,,,,,"Dollinger, Scott M","Xu, Zexin",,,,,smd013000,scott dollinger,Systems Programming in UNIX and Other Environments 
CS,3377,0W2,5,7,8,3,4,1,,,2,,3,,2,,,,,,"Dollinger, Scott M",Jishnu J,,,,,smd013000,scott dollinger,Systems Programming in UNIX and Other Environments 
CS,4141,6U1,3,7,5,1,1,,1,,1,,,,,,,,,,"Karami, Gity","Yan, Shuo",,,,,gxk180009,gity karami,Digital Systems Laboratory 
CS,4141,6U2,2,3,6,2,2,1,,,,,,,,,,,,,"Karami, Gity","Yan, Shuo",,,,,gxk180009,gity karami,Digital Systems Laboratory 
CS,4337,0U1,,5,3,2,8,2,4,4,,4,4,,3,,,,1,,"Zhao, Yi","Veerabathini, Mohit Vykuntham",,,,,zhao,yi zhao,Programming Language Paradigms 
CS,4341,0U1,11,3,5,5,9,2,5,2,4,,1,,1,,,,,,"Karami, Gity","Omidi, Zahra",,,,,gxk180009,gity karami,Digital Logic and Computer Design 
CS,4347,0U1,12,6,5,7,7,6,6,4,6,,,,1,,,,,,"Omer, Jalal S","Malhotra, Brij Gulsharan","Mulka, Sai Tharun Reddy","Li, Shengjie",,,jso016000,jalal omer,Database Systems 
CS,4348,0U1,6,4,7,1,3,,4,4,,,2,,,,,,,,"Omer, Jalal S","Malhotra, Brij Gulsharan","Li, Shengjie",,,,jso016000,jalal omer,Operating Systems Concepts 
CS,4348,0U2,1,3,,,4,6,5,8,,,1,,,,,,,,"Maweu, Barbara","Zhao, Yichen",,,,,bmk101020,barbara maweu,Operating Systems Concepts 
CS,4349,0U1,1,3,7,3,3,3,1,1,5,,,,1,,,,,,"Chitturi, Bhadrachalam","Wu, Peilin",,,,,chalam,chitturi bhadrachalam,Advanced Algorithm Design and Analysis 
CS,4352,0W1,,29,8,4,4,1,,,,,,,,,,,,,"Kumar, Pushpa S","Miao, Miao",,,,,pkumar,pushpa kumar,Introduction to Human-Computer Interaction 
CS,4365,5U1,9,4,3,4,1,2,2,,,1,,,,,,,,,"Schweitzer, Haim","Song, Zihe","Mao, Wei",,,,haim,haim schweitzer,Artificial Intelligence 
CS,4375,5U1,9,6,7,4,4,8,1,,,,,,,,,,1,,"Nagar, Anurag","Mao, Dongyu",,,,,axn112530,anurag nagar,Introduction to Machine Learning 
CS,4375,5U2,2,2,5,5,6,3,,7,4,,1,,1,,,,1,,"Khan, Kamran Z","Vyas, Akshay",,,,,kkhan,ziaullah khan,Introduction to Machine Learning 
CS,4376,0U1,2,2,1,2,3,2,2,2,,,,,1,,,,,,"Chung, Lawrence","Alshomar, Ahmad",,,,,chung,lawrence chung,Object-Oriented Design 
CS,4384,0U1,,6,6,7,6,6,6,5,1,,,,1,,,,,,"Davis, Chris I","Li, Congzhou",,,,,cid021000,chris davis,Automata Theory 
CS,4384,0U2,,,1,,3,7,2,4,1,1,2,,6,,,,,,"Ntafos, Simeon C","Ou, Yuzhe",,,,,ntafos,simeon ntafos,Automata Theory 
CS,4390,0U1,,9,4,6,6,11,,3,,,2,,1,,,,1,,"Prakash, Ravi","Nik Khah, Arman",,,,,ravip,ravi prakash,Computer Networks 
CS,4485,0W1,4,13,4,2,,,,,,,,,,,,,,,"Razo-Razo, Miguel Angel",,,,,,mrazora,miguel razo,Computer Science Project 
CS,6301,0U1,,57,,,,,,,,,,,,,,,,,"Thuraisingham, Bhavani M","Saha, Pritom K",,,,,bxt043000,bhavani thuraisingham,Special Topics in Computer Science 
CS,6346,0U1,,13,3,,1,,,,,,,,,,,,,,"Mittal, Neeraj","Hatfield, Cody R",,,,,nxm020100,neeraj mittal,Introduction to Multicore Programming 
CS,6350,0U1,,9,3,3,,,,,,,,,,,,,,,"Nagar, Anurag","Miah, Md Sanaullah",,,,,axn112530,anurag nagar,Big Data Management and Analytics 
CS,6359,0U1,,12,,,,,,,,,,,,,,,,,"Nguyen, Tien N","Chen, Zizhao",,,,,tnn160630,tien nguyen,Object-Oriented Analysis and Design 
CS,6364,0U1,,13,4,1,1,2,2,,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei","Song, Zihe",,,,haim,haim schweitzer,Artificial Intelligence 
CS,6367,0U1,,,3,2,3,2,1,1,,,,,,,,,,,"Paulk, Mark C","Chen, Zizhao",,,,,mcp130030,mark paulk,Software Testing  Validation and Verification 
CS,6375,MU1,,7,2,1,,,,,,,,,,,1,,,,"Nagar, Anurag",,,,,,axn112530,anurag nagar,
DANC,1305,0W1,3,14,5,2,3,1,1,,1,,,,,,,,,,"Saba, Monica M",,,,,,msaba,monica saba,Introduction to World Dance Forms 
DANC,1310,0W1,8,17,,1,1,,,1,,,,,1,,,,,,"Johnson, Melissa A",,,,,,maj140430,melissa johnson,Understanding Dance 
DBUA,7415,SU1,,4,1,3,1,,,,,,,,,,,,1,,"Singh, Harpreet",,,,,,hxs104000,harpreet singh,
ECON,2301,5U1,,3,2,3,3,1,,,,,,,,,,,,,"Lu, Yundi",,,,,,yxl190042,,Principles of Macroeconomics 
ECON,2302,0U2,,2,3,1,,3,1,1,2,,,,,,,,,,"Yu, Yiqun",,,,,,yxy220002,,Principles of Microeconomics 
ECON,3311,5U1,,7,3,1,,1,,,,,,,,,,,,,"Jin, Tong",,,,,,txj230001,,Intermediate Macroeconomic Theory 
ECON,3312,0U1,5,3,,,2,,1,1,,,,,,,,,,,"Ma, Yuan","Hu, Taowen",,,,,yxm230011,guang ma,Money and Banking 
ECON,4381,0U1,2,2,1,1,3,3,3,,,1,,,,,,,,,"Kaufman, Jonathan A",,,,,,jak170000,,History of Economic Ideas 
ECS,2390,051,5,5,,1,1,1,1,2,,,1,,1,,,,,,"Glauser, Janece B",,,,,,jbg130030,janece glauser,Professional and Technical Communication 
ECS,2390,052,9,8,1,1,,,,,,,,,,,,,,,"Mckee-Williams, Candie D",,,,,,cdm230002,candie mckee williams,Professional and Technical Communication 
ECS,2390,091,2,7,2,1,2,,1,1,1,,,,,,,,,,"Scally, Deborah A",,,,,,das,deborah scally,Professional and Technical Communication 
ECS,2390,0S1,1,10,6,2,1,,,,,,,,,,,,,,"King, Carie S",,,,,,cxl085200,carie king,Professional and Technical Communication 
ECS,2390,0W1,,12,4,,2,,,1,,,,,,,,,,,"Mathur, Shivika",,,,,,sxm170012,shivika mathur,Professional and Technical Communication 
ECS,2390,0W2,4,4,4,1,,2,1,,,,1,,,,,,1,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Professional and Technical Communication 
ECS,2390,0W3,6,6,,1,,1,,,3,,,,,,,,2,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Professional and Technical Communication 
ECS,2390,591,,4,8,3,,2,1,,,,,,,,,,,,"Rheams, David C",,,,,,dcr093020,david rheams,Professional and Technical Communication 
ECSC,4078,0U1,,,,,,,,,,,,,,55,4,1,,,"Stewart, Mary Ann C",,,,,,mas051000,,Engineering and Computer Science Internship 
ECSC,4V78,0U1,,,,,,,,,,,,,,16,,,,,"Stewart, Mary Ann C",,,,,,mas051000,,Engineering and Computer Science Internship 
ECSC,5177,0U1,,,,,,,,,,,,,,,1,,,86,"Stewart, Mary Ann C",,,,,,mas051000,,CS IPP Assignment 
ECSC,5179,0U1,,,,,,,,,,,,,,,,,,10,"Stewart, Mary Ann C",,,,,,mas051000,,ENG IPP Assignment 
EE,2301,0U1,9,,,,1,,2,2,,,,,,,,,,,"Fahimi, Babak","Shabab, Sarjana",,,,,bxf102000,babak fahimi,Electrical Network Analysis 
EE,2310,0U1,4,2,1,2,,1,1,,,,,,,,,,,,"Ahmed, Shaheen","Yao, Yifan","Qi, Tianxi",,,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
EE,3201,0U1,,2,1,3,3,,,3,,,,,,,,,,,"Kiasaleh, Kamran","Delaram, Zeinab","Abbasnia, Alma",,,,kamran,kamran kiasaleh,Electrical and Computer Engineering Fundamentals-I Laboratory 
EE,3202,0U1,,5,4,1,,,2,3,,,,,,,,,,,"Kiasaleh, Kamran","Tayeb Naimi, Shideh","Kalakonda, Sai Pavan",,,,kamran,kamran kiasaleh,Electrical and Computer Engineering Fundamentals-II Laboratory 
EE,3302,0H1,,1,1,4,4,5,1,4,,1,,1,3,,,,,,"Kehtarnavaz, Nasser","Reza, Sakib",,,,,nxk019000,nasser kehtarnavaz,Signals and Systems 
EE,3310,0U1,5,6,2,1,1,,,,,,,,,,,,,,"Pourkamali Anaraki, Siavash","Ghosh, Prosenjit Kumar",,,,,sxp124631,siavash pourkamali,Electronic Devices 
EE,3311,0U1,4,3,1,2,2,,,3,,1,,,1,,,,,,"Pourkamali Anaraki, Siavash","Patil, Padmapriya",,,,,sxp124631,siavash pourkamali,Electronic Circuits 
EE,3320,0U1,1,7,2,1,,1,2,,1,,2,,,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,,txn190011,tooraj nikoubin,Digital Circuits 
EE,4205,0U1,1,9,2,,,,,,1,,,,3,,,,,,"Akin, Bilal","Sezer, Mustafa Murat","Rastegar, Mohammad","Afsari, Parisa","Mirzavand, Ghazal",,bxa123330,bilal akin,Electrical and Computer Engineering Laboratory in Power Electronics and Energy Systems 
EE,4388,0U1,,12,,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project I 
EE,4389,0U1,3,6,1,,1,,,1,1,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project II 
EEBM,7V87,0W1,,15,2,,,,,,,,,,,,1,,,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil,Special Topics in Biomedical Applications of Electrical Engineering  - Telemedicine (3 Semester Credit Hours)
EEGR,7010,0U1,,,,,,,,,,,,,2,,,,,23,"Kiasaleh, Kamran",,,,,,kamran,kamran kiasaleh,
EEGR,8V40,104,,,,,,,,,,,,,,,,,,10,"Ghassemi, Mona",,,,,,mxg220059,mona ghassemi,
EEMF,6372,5U1,,6,,2,5,,,,,,,,,,,,,,"Tinker, Mark T",,,,,,mtinker,mark tinker,Semiconductor Process Integration  (3 Semester Credit Hours)
EEOP,6314,0W1,,22,4,,,,,,,,,,,,,,1,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil,Principles of Fiber and Integrated Optics  (3 Semester Credit Hours)
ENGR,2300,0H1,7,1,1,6,3,1,5,1,,1,,,2,,,,3,,"Al-Dhahir, Naofal M","Rana, Lila",,,,,nxa028000,naofal al dhahir,Linear Algebra for Engineers 
ENGR,3300,0U1,2,9,,3,7,4,4,11,1,,,1,,,,,,,"Ali, Mohammed Z","Qazi, Srijeet S","Parchamdar, Baharealsadat",,,,mohammed,ali mohammed,Advanced Engineering Mathematics 
ENGR,3341,0U1,1,3,,2,,,1,1,1,,,2,,,,,,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,,kjp,john fonseka,Probability Theory and Statistics 
ENTP,3301,0U1,1,5,10,9,1,1,,,,,,,4,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Innovation and Entrepreneurship 
ENTP,3360,0W1,,,5,2,3,,1,,,,,,,,,,1,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
ENTP,4335,0W1,1,1,1,4,1,1,3,,,,,,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Digital and Internet Marketing 
ENTP,6370,0W1,,7,10,4,5,2,1,2,,,,,2,,,,1,,"Kimzey, Jackie R","Tan, Xiaowen",,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,6375,5U1,,,4,,3,1,,2,,,,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Technology and New Product Development 
ENVR,2302,0W1,5,4,2,,1,,,1,,,,1,1,,,,,,"Adeuga, Adewole M","Ahmed, Md. Nakir",,,,,ama200023,adewole adeuga,The Global Environment  (3 Semester Credit Hours)
EPCS,2200,0U1,2,11,4,,,,,,,,,,,,,,,,"Turcatti, Andrea M",,,,,,amt101000,,Engineering Projects in Community Service  (2 Semester Credit Hours)
FILM,1303,0W1,8,3,3,,2,2,1,2,1,,,,3,,1,,1,,"Wellborn, Brecken H",,,,,,bhw200001,brecken wellborn,Transnational Film and Video 
FILM,2332,0W1,23,6,8,1,2,4,,2,,,,2,,,,,,,"Okwulogu, Maureen","Ogunniran, Gideon O",,,,,mxo190005,maureen okwulogu,Understanding Film 
FIN,3300,0W1,,38,,,11,,,7,,,2,,2,,,,,,"Lynch, Julie","Zhong, Yaxin",,,,,jxl180030,julie lynch,Personal Finance 
FIN,3320,0U1,5,1,4,5,8,4,7,3,,,2,,,,,,,,"Mace, Christopher","Liu, Jiabin",,,,,cxm200014,christopher mace,Business Finance 
FIN,3320,0U2,2,7,1,1,12,3,5,2,3,,,,,,1,,,,"Nguyen, Nam H",,,,,,nhn150030,nam nguyen,Business Finance 
FIN,3320,0U3,3,5,3,2,4,1,2,1,1,,1,,2,,,,,,"Kurucak, Umit J",,,,,,axk179330,umit kurucak,Business Finance 
FIN,3320,5U1,4,9,5,8,5,4,3,1,,,,,,,,,,,"Hu, Jiawei",,,,,,jxh190066,jiawei hu,Business Finance 
FIN,3360,0W1,,7,12,6,5,1,,2,,,,,1,,,,,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
FIN,3370,0U1,2,2,5,1,2,1,,1,2,1,1,1,,,,,,,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan,Principles of Risk Management and Insurance 
FIN,3390,0U1,,6,3,2,2,4,6,,3,3,1,,2,,,,,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Introduction to Financial Modeling 
FIN,4080,091,,,,,,,,,,,,,,46,,1,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4080,0U1,,,,,,,,,,,,,,48,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4300,0U1,1,3,5,1,1,,,,,,,,,,,,,,"Liu, Zheng",,,,,,zxl190027,,Investment Management 
FIN,4310,0U1,10,3,1,1,3,,,,,,,1,,,,,1,,"Hamzeh, Alireza",,,,,,axh190064,alireza hamzeh,Intermediate Financial Management 
FIN,4V80,0U3,,,,,,,,,,,,,,25,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4V80,593,,,,,,,,,,,,,,24,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,6301,0W1,,18,6,2,2,2,2,2,,,,,3,,1,,,,"Nishi, Hirofumi","Ghorbani, Elham",,,,,hxn210016,,Financial Management 
FIN,6301,CW1,,36,,,,,,,,,,,,,,,,,"Minch, Lauren",,,,,,,lauren minch,
FIN,6301,XU1,,14,2,1,1,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,0W1,,6,2,,,4,,1,,,,,,,,,,,"Ma, Liping","Fan, Lin",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6308,0W1,,6,3,3,,1,,,,,,,,,,,,,"Lewin, Peter","Mei, Zhiming",,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6321,0W1,,23,1,2,1,,,,,,,,,,,,,,"Lynch, Julie","Zhong, Yaxin",,,,,jxl180030,julie lynch,Introduction to Real Estate 
FIN,6352,5U1,,2,4,4,1,1,2,,,,,,,,,,,,"Davis, Richard L",,,,,,rld170030,richard davis,Financial Modeling for Valuation 
FIN,6V98,0U1,,,,,,,,,,,,,,,,,,19,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FTEC,6V90,FW1,,,,,,,,,,,,,,,1,,,13,"Scott, James",,,,,,jas076100,james scott,
GEOG,2302,0W1,3,2,3,1,,1,,,,1,,,,,,,,,"Adeuga, Adewole M","Ahmed, Md. Nakir",,,,,ama200023,adewole adeuga,The Global Environment 
GEOG,2303,0W1,,2,4,2,3,,1,,,1,,,,,,,,,"Davenport, Miranda J","Dong, Fangchao","Rahman, Mahbubur",,,,mjd140030,miranda davenport,World Regional Geography 
GEOS,3300,0S1,,4,3,1,1,3,,,,,,,,,,,,,"Sickmann, Zachary","Butler, Kristina L",,,,,zxs220011,zachary sickmann,Field Geology I 
GEOS,4300,0S1,2,6,2,1,1,,,,,,,,,,,,,,"Sickmann, Zachary","Igonin, Nadine","Castillo Taborda, Emmanuel David","Abayomi, Ayodele A",,,zxs220011,zachary sickmann,Field Geology II 
GOVT,2305,0U1,3,10,8,2,2,2,,3,1,,,,,,,,,,"Widner, Katie","Minoura, Haruna","Chang, Gary","Wang, Ariel A","Bin Kamal, Md Khalid",,kxw200020,katie widner,American National Government 
GOVT,2305,0U2,1,6,5,4,1,,,,,,,,,,,,,,"Singh, Sonali","Sarker, Poulami","Hoque, Rafsanul","Mir Akhmadova, Musharraf",,,sxs230108,sonali singh,American National Government 
GOVT,2306,0U1,24,10,4,1,,2,,,,,,,,,,,,,"Islam, Maria",,,,,,mxi061000,,State and Local Government 
GOVT,2306,0U2,15,6,2,1,1,,,,,,,,,,,,,,"Zhao, Xingyuan",,,,,,xxz220000,,State and Local Government 
HIST,1301,0W1,23,82,2,10,11,1,2,2,1,1,2,,2,,,,,,"Pettengill, Ryan S","Sadeghi, Maryam","Akhighu, Odegua M",,,,rsp120030,ryan pettengill,U S  History Survey to Civil War 
HIST,1302,0W1,11,15,21,5,3,5,2,2,1,,1,1,3,,,,,,"Schulze, Jeffrey M","Gee, Taylor N",,,,,jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,4344,0W1,1,4,8,9,2,,,1,,,,,,,,,,,"Pfister, Debra H",,,,,,dhpf,debra pfister,Topics in European History 
HLTH,1301,0W1,4,14,5,5,2,,,,,,,,,,,,,,"Goudy, Leah S",,,,,,lsg240000,leah goudy,Introduction to Kinesiology 
HLTH,3300,0U1,,,8,6,10,13,3,6,8,,4,,,,,,1,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Pre-Health Professional Development 
HLTH,4304,0U1,,16,1,1,3,2,,,,,,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Health Professions Internship 
HMGT,3301,5W1,,44,,,1,,,,,,,,,,,,,,"Aubrey, Lea E",,,,,,lec110030,lea aubrey,Introduction to Healthcare Management 
HMGT,4090,091,,,,,,,,,,,,,,12,,,,,"Hashim, Nada",,,,,,nih160030,nada hashim,
HMGT,6320,0W1,,26,8,2,1,,,,,,,,1,,,,,,"Warren, DeVontae",,,,,,dal638834,,The American Healthcare System 
HMGT,6321,CH1,,21,,,,,,,,,,,,,,,,,"Ghosh, Anne F",,,,,,,anne ghosh,
HMGT,6325,0W1,,24,5,1,,1,,,,,,,1,,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,Healthcare Operations Management 
HMGT,6331,5U1,,18,,1,,,,,,,,,,,,,,,"Malaise, Michael",,,,,,mhm130430,michael malaise,Healthcare Economics 
HMGT,6403,AH1,,48,1,,,,,,,,,,,,,,,,"Mccracken, John F","Convery, Paul","Taylor, Donald E",,,,,john mccracken,
HMGT,6411,AH1,,41,1,,,,,,,,,,,,,,,,"Adatto, Bradford","Taylor, Donald E","Convery, Paul",,,,,bradford adatto,
HMGT,6412,AH1,,15,,,,,,,,,,,,,,,,,"Taylor, Donald E",,,,,,det190000,donald taylor,
HONS,4098,HN1,,,,,,,,,,,,,,32,,,,,"Skinner, Donal C",,,,,,dcs220007,donal skinner,
HUMA,1301,0S1,20,1,,,,,,,,,,,,,,,,,"Warren, Shilyh J",,,,,,sjw120030,shilyh warren,Exploration of the Humanities  - Austria (3 Semester Credit Hours)
IMS,3310,0U1,2,21,,12,14,1,5,,,,2,,2,,2,,,,"Henderson, Thomas C",,,,,,txh093000,tom henderson,International Business 
IMS,6360,0W1,,15,15,11,12,5,1,,,,,,,,,,,,"Skuza, Agnieszka","Kim, Hwayoung",,,,,axo027000,agnieszka olsztynska,International Strategy Analysis and Techniques 
IMS,6365,AW1,,18,1,2,,1,,,,,,,,,,,,,"Dowse, Eileen",,,,,,,eileen dowse,
ISNS,2359,0W1,54,17,5,3,6,7,2,5,4,,,1,2,,,,2,,"Pujana, Ignacio","Karimi, Fatemeh",,,,,pujana,ignacio pujana,Earthquakes and Volcanoes 
ISNS,2367,0W1,32,35,10,2,8,6,3,2,3,,,,,,,,3,,"Pujana, Ignacio","Karimi, Fatemeh",,,,,pujana,ignacio pujana,The Oceans 
ITSS,3300,5U1,,23,12,5,10,3,4,2,,,2,1,1,,,,,,"Owens, Sean M","Wei, Ning",,,,,smo150330,sean owens,Information Technology for Business 
ITSS,3311,5U1,,2,3,4,4,1,,1,,,,1,1,,,,,,"Maru, Vatsal K","Aksoy, Ozgur",,,,,vkm220000,vatsal maru,Introduction to Programming 
ITSS,4090,091,,,,,,,,,,,,,,145,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4090,0U1,,,,,,,,,,,,,,85,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4300,5U1,,3,13,6,5,7,2,4,3,1,1,,1,,,,,,"Ceverha, Paul W","Sreeramareddy, Keerthana",,,,,pwc230000,paul ceverha,Database Fundamentals 
ITSS,4330,5U1,2,1,4,4,10,6,7,9,4,,2,,1,,1,,,,"Khan, Taimur A","Zhu, Yan",,,,,txk123530,taimur khan,Systems Analysis and Design 
ITSS,4351,5U1,,1,11,9,9,4,1,2,2,,2,,2,,,,,,"Ceverha, Paul W","Sreeramareddy, Keerthana",,,,,pwc230000,paul ceverha,Foundations of Business Intelligence 
ITSS,4352,5U1,,,2,6,,6,3,1,1,,1,,1,,,,,,"Neal, Angela","Zhu, Yan",,,,,aan052000,angela neal,Introduction to Web Analytics 
ITSS,4360,5U1,2,1,2,3,1,2,1,4,2,,,,,,,,,,"Ginevich, Rostislav A",,,,,,rxg172930,rostislav ginevich,Network and Information Security 
ITSS,4370,5U1,3,6,2,5,15,8,3,2,1,,,,1,,,,,,"Young, John G",,,,,,jgy190000,john young,Information Technology Infrastructure 
ITSS,4371,0W1,10,9,4,8,4,1,,1,,,2,,2,,,,,,"Calisir, Engin","Yang, Yunxuan M",,,,,exc030100,engin calisir,Cloud Computing with AWS 
ITSS,4381,5U1,3,7,7,16,7,,1,,1,,,1,,,,,,,"Chen, Luoying",,,,,,lxc190027,luoying chen,Object Oriented Programming with Python 
LANG,3348,0S1,,3,5,5,5,1,,,1,,,,,,,,,,"Hoki, Chieko",,,,,,cxh190009,chieko hoki,Topics in Language  - Japanese History & Culture (3 Semester Credit Hours)
LIT,1301,0W1,17,5,4,5,,1,,2,,,,,,,,,1,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Introduction to Literature 
LIT,4348,0W1,4,2,2,,,,,,1,,,,1,,,,,,"Camacho Guardado, Amalia Lorena",,,,,,lxc163230,amalia lorena camacho guardardo,Topics in Literature 
MAS,6102,051,,,,,,,,,,,,,,,,,,21,"An, Constance",,,,,,cfa220003,constance an,Professional Development  (1 Semester Credit Hour)
MAS,6V98,0U1,,,,,,,,,,,,,,,,,,26,"Widdifield, David S","Fierst, John","Alborz, Shawn",,,,dsw180001,david widdifield,
MATH,1314,0S1,4,,2,3,1,,1,,,,,2,,,,,,,"Alvarado, Iris","Uddin, Md. Joshem",,,,,ila180000,iris alvarado,
MATH,1325,0U1,1,3,1,1,3,2,1,,1,,1,1,3,,,,,,"Mussa, Derege H",,,,,,dxm146130,derege mussa,Applied Calculus I 
MATH,1325,551,1,1,2,,,2,1,1,,,,,3,,,,1,,"Patel, Jigarkumar S","Taher, Samia",,,,,jsp061000,jigarkumar patel,Applied Calculus I 
MATH,1326,0U1,1,5,1,5,2,1,2,3,5,,3,,,,,,1,,"Koshevnik, Yuly","Hoang, Ngoc T","Chakraborty, Sayoni",,,,yxk055000,yuly koshevnik,Applied Calculus II 
