Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
CRWT,3306,5W1,3,8,,,,,,1,,,,,,,,,,,"Martinez, Manuel L",,,,,,mlm160630,manuel martinez,Fiction Workshop 
CRWT,3354,0W1,1,7,4,,1,1,,,,,,,,,,,,,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting Workshop 
CRWT,3354,5W2,,11,1,1,1,,,,,,,,,,,,,,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting Workshop 
CS,1325,0U1,,2,5,2,,2,,1,,,,1,,,,,,,"Feng, Ranran","Hatfield, Cody R",,,,,rxf090020,ranran feng,Introduction to Programming 
CS,1335,5U1,,5,5,2,,,,,,,,,,,,,,,"Davis, Chris I","Miao, Miao",,,,,cid021000,chris davis,Computer Science I for Non-majors 
CS,1337,0U1,1,1,4,3,1,3,2,2,,,,,1,,,,,,"Gupta, Neeraj K","Ou, Yuzhe",,,,,nkg140130,neeraj gupta,Computer Science I 
CS,1337,5W1,1,4,7,5,5,2,2,2,1,1,,,3,,,,1,,"Dollinger, Scott M","Bansal, Rishita",,,,,smd013000,scott dollinger,Computer Science I 
CS,2305,0U1,3,4,3,4,7,2,1,1,,,,,2,,,,,,"Chitturi, Bhadrachalam","Xu, Ruoyu",,,,,chalam,chitturi bhadrachalam,Discrete Mathematics for Computing I 
CS,2336,5U1,8,23,2,2,9,,1,1,,,,,1,,,,,,"Khan, Kamran Z","Zhang, Yue","Mao, Ruiyu",,,,kkhan,ziaullah khan,Computer Science II 
CS,2340,0U1,5,4,5,2,3,5,1,2,2,,1,,,,,,,,"Karami, Gity","Golivand Darvishvand, Fateme",,,,,gxk180009,gity karami,Computer Architecture 
CS,3305,0W1,,1,6,3,6,3,1,6,1,,,,1,,,,,,"Ntafos, Simeon C","Aggarwal, Alakh",,,,,ntafos,simeon ntafos,Discrete Mathematics for Computing II 
CS,3305,5U1,,4,,4,1,2,1,,,,,,,,,,1,,"Chitturi, Bhadrachalam",Jishnu J,,,,,chalam,chitturi bhadrachalam,Discrete Mathematics for Computing II 
CS,3341,0U1,,3,,,2,2,5,4,1,1,1,2,2,,,,,,"Guo, Huizhen","Zhao, Kun","Kim, Jimi",,,,hxg190020,huizhen guo,Probability and Statistics in Computer Science and Software Engineering 
CS,3345,0U1,4,6,2,3,3,3,3,2,1,1,,,3,,,,,,"Zhao, Yi","Tenali, Pranuthi",,,,,zhao,yi zhao,Data Structures and Introduction to Algorithmic Analysis 
CS,3354,0U1,,1,1,4,5,10,2,4,4,1,3,,,,,,,,"Paulk, Mark C","Rathnasuriya, Ravishka S","Chen, Zizhao",,,,mcp130030,mark paulk,Software Engineering 
CS,3377,0U1,8,12,5,3,4,2,1,1,,1,,,,,,,1,,"Feng, Ranran","Sipai, Sushila","Dasgupta, Sopam",,,,rxf090020,ranran feng,Systems Programming in UNIX and Other Environments 
CS,4141,6U1,9,4,2,1,,1,,,,,,,,,,,,,"Nguyen, Nhut","Ocampo Diaz, Gerardo",,,,,nhutnn,nhut nguyen,Digital Systems Laboratory 
CS,4141,6U2,3,7,6,,2,,,,,,,,,,,,,,"Nguyen, Nhut","Alshomar, Ahmad",,,,,nhutnn,nhut nguyen,Digital Systems Laboratory 
CS,4337,0U1,4,7,3,7,7,3,1,5,1,2,1,1,2,,,,,,"Omer, Jalal S","Hatfield, Cody R","Zhao, Yichen",,,,jso016000,jalal omer,Programming Language Paradigms 
CS,4341,0U1,,2,2,3,5,4,5,3,5,,10,2,,,,,,,"Nguyen, Nhut","Omidi, Zahra",,,,,nhutnn,nhut nguyen,Digital Logic and Computer Design 
CS,4347,0U2,6,4,2,2,9,2,5,3,5,1,3,,,,,,,,"Omer, Jalal S","Birashk, Amin","Mohan, Sudharssan T",,,,jso016000,jalal omer,Database Systems 
CS,4348,0U1,1,5,4,6,6,3,,1,1,,1,,2,,,,,,"Prakash, Ravi","Nik Khah, Arman",Jishnu J,,,,ravip,ravi prakash,Operating Systems Concepts 
CS,4348,0U2,1,3,5,1,3,,,,,,1,,1,,,,1,,"Mittal, Neeraj","Sipai, Sushila",,,,,nxm020100,neeraj mittal,Operating Systems Concepts 
CS,4349,0U1,,15,1,,12,,,2,,,1,,,,,,,,"Guo, Yunhui","Lu, Yangxiao",,,,,yxg220013,yunhui guo,Advanced Algorithm Design and Analysis 
CS,4352,0S1,10,7,,,,,,,,,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick,Introduction to Human-Computer Interaction 
CS,4352,0W1,3,24,14,6,8,2,,1,,,,,,,,,1,,"Kumar, Pushpa S","Guo, Hung-Jui","Singhal, Yatharth",,,,pkumar,pushpa kumar,
CS,4365,5U1,14,16,,8,4,3,2,2,,,,,1,,,,,,"Khan, Kamran Z","Mao, Ruiyu","Zhang, Yue",,,,kkhan,ziaullah khan,Artificial Intelligence 
CS,4375,5U1,11,11,9,11,6,2,5,,,,,,,,,,,,"Nagar, Anurag","Wang, Guanghua","Su, Ke",,,,axn112530,anurag nagar,Introduction to Machine Learning 
CS,4376,0U1,1,2,3,4,2,3,2,3,2,,2,1,,,,,,,"Chung, Lawrence","Pham, To Kim Bao",,,,,chung,lawrence chung,Object-Oriented Design 
CS,4384,0U1,,19,9,10,7,4,1,5,6,,1,,,,,,2,,"Davis, Chris I","Lee, Jaeseong","Xu, Ouyang",,,,cid021000,chris davis,Automata Theory 
CS,4390,0U1,,4,2,4,6,5,6,1,2,1,,,3,,,,3,,"Gupta, Neeraj K","Das, Souvik","Rathnasuriya, Ravishka S",,,,nkg140130,neeraj gupta,Computer Networks 
CS,4485,0W1,10,5,,,2,1,,,,,,,,,,,,,"Razo-Razo, Miguel Angel",,,,,,mrazora,miguel razo,Computer Science Project 
CS,6301,0U1,,37,,,,,,,,,,,,,,,,,"Thuraisingham, Bhavani M","Bin Munir, Muhaimin",,,,,bxt043000,bhavani thuraisingham,Special Topics in Computer Science 
CS,6314,0U1,,16,3,,,1,1,,,,,,,,,,,,"Karami, Gity","He, Kaiyu",,,,,gxk180009,gity karami,Web Programming Languages 
CS,6350,0U1,,10,6,2,,,,,,,,,,,,,,,"Nagar, Anurag","Su, Ke",,,,,axn112530,anurag nagar,Big Data Management and Analytics 
CS,6364,0U1,,13,4,6,2,,,,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei",,,,,haim,haim schweitzer,Artificial Intelligence 
CS,6375,5U1,,8,4,2,5,1,,,,,,,,,,,1,,"Schweitzer, Haim","Mao, Wei",,,,,haim,haim schweitzer,Machine Learning 
CS,6375,MU1,,11,3,1,,,,,,,,,,,,,,,"Nagar, Anurag",,,,,,axn112530,anurag nagar,
DANC,1305,0W1,,15,2,4,1,1,,1,,,,,1,,,,,,"Saba, Monica M",,,,,,msaba,monica saba,Introduction to World Dance Forms 
DANC,1310,0W1,7,14,,,5,,,1,,,,,1,,,,1,,"Johnson, Melissa A",,,,,,maj140430,melissa johnson,Understanding Dance 
DBUA,7415,SS1,,3,3,3,1,,,,,,,,,,,,,,"Singh, Harpreet",,,,,,hxs104000,harpreet singh,
ECON,2301,0U1,4,1,,4,,,,2,1,1,2,,1,,,,,,"Islam, Azharul",,,,,,axi190001,azharul islam,Principles of Macroeconomics 
ECON,4381,0U1,1,3,1,1,4,,,2,,,,,,,,,,,"Grover, William C",,,,,,wcg071000,william grover,History of Economic Ideas 
ECS,3390,051,4,3,2,3,3,,,,,,,,2,,,,,,"Glauser, Janece B",,,,,,jbg130030,janece glauser,Professional and Technical Communication 
ECS,3390,052,10,6,2,,,1,,,,,,,,,,,,,"Mckee-Williams, Candie D",,,,,,cdm230002,candie mckee williams,Professional and Technical Communication 
ECS,3390,091,10,3,1,,,,1,1,,,1,,,,,,,,"Scally, Deborah A",,,,,,das,deborah scally,Professional and Technical Communication 
ECS,3390,0S1,16,3,,,,,,,,,,,,,,,,,"Montgomery, Christina F",,,,,,cxm190022,christina montgomery,Professional and Technical Communication 
ECS,3390,0W1,,11,3,1,1,1,,,,,,,,,,,,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Professional and Technical Communication 
ECS,3390,0W2,1,8,1,2,1,2,1,1,,,,,,,,,,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Professional and Technical Communication 
ECSC,4078,0U1,,,,,,,,,,,,,,33,,,,,"Stewart, Mary Ann C",,,,,,mas051000,,Engineering and Computer Science Internship 
ECSC,4V78,0U1,,,,,,,,,,,,,,12,,,,,"Stewart, Mary Ann C",,,,,,mas051000,,Engineering and Computer Science Internship 
ECSC,5177,0U1,,,,,,,,,,,,,,,,,,102,"Stewart, Mary Ann C",,,,,,mas051000,,CS IPP Assignment 
ECSC,5179,0U1,,,,,,,,,,,,,1,,,,,66,"Stewart, Mary Ann C",,,,,,mas051000,,ENG IPP Assignment 
EE,3161,0W1,,4,4,2,1,2,1,1,,,,,,,,,,,"Mezenner, Rabah","Islam, Farzana",,,,,rxm129730,rabah mezenner,Social Issues and Ethics in Engineering 
EE,3202,0U1,,3,,3,2,2,,,,,,,,,,,1,,"Kiasaleh, Kamran","Tayeb Naimi, Shideh",,,,,kamran,kamran kiasaleh,Electrical and Computer Engineering Fundamentals-II Laboratory 
EE,3302,0H1,1,,,,3,1,,1,1,,1,,2,,,,,,"Kehtarnavaz, Nasser","Dai, Jiazhi",,,,,nxk019000,nasser kehtarnavaz,Signals and Systems 
EE,3311,5U1,,1,2,4,2,1,3,,,,,,1,,,,,,"Lee, Hoi","Yao, Yifan","Ghosh, Prosenjit Kumar",,,,hxl054000,hoi lee,Electronic Circuits 
EE,4205,0U1,2,5,2,1,2,,1,2,,,1,,,,,,,,"Akin, Bilal","Jena, Sritam","Kim, Jeonghwan",,,,bxa123330,bilal akin,Electrical and Computer Engineering Laboratory in Power Electronics and Energy Systems 
EE,4388,0U1,,6,9,1,2,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project I 
EE,4389,0U1,3,7,,3,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project II 
EEMF,6372,5U1,,8,4,,1,1,1,,,,,,,,,,,,"Tinker, Mark T",,,,,,mtinker,mark tinker,Semiconductor Process Integration 
EEOP,6314,0W1,,13,,5,,,,,,,,,,,,,1,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil,Principles of Fiber and Integrated Optics 
ENGR,2300,0W1,2,6,11,2,6,3,3,1,2,1,1,1,1,,,,1,,"Al-Dhahir, Naofal M","Mahmoud, Mohamed H","Dhole, Sameer R",,,,nxa028000,naofal al dhahir,Linear Algebra for Engineers 
ENGR,3300,0U1,,3,,5,12,6,3,9,2,,1,1,1,,,,,,"Ali, Mohammed Z","Xie, Hao",,,,,mohammed,ali mohammed,Advanced Engineering Mathematics 
ENGR,3341,0U1,2,2,1,1,,4,1,,1,,,1,,,,,,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,,kjp,john fonseka,Probability Theory and Statistics 
ENTP,3301,0U1,,2,7,10,2,2,2,1,,,,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Innovation and Entrepreneurship 
ENTP,3360,0W1,1,1,2,1,4,,,1,,,,,,,,,,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
ENTP,4335,0W1,1,,2,2,1,5,2,,1,,,,,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Digital and Internet Marketing 
ENTP,6370,0W1,,4,8,5,13,,,2,,,,,1,,,,,,"Kimzey, Jackie R","Liu, Yilin",,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,6375,5U1,,8,5,4,2,1,,,,,,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Technology and New Product Development 
ENVR,2302,0W1,3,3,1,3,3,1,,,,,,,,,,,,,"Chowdhury, Yeamin Faria","Adeuga, Adewole M",,,,,yxc200012,,The Global Environment 
EPPS,2302,0W1,5,1,5,1,1,3,1,,,,,,1,,,,,,"Noe, Ricardo","Thakar, Rahul A","Alfa, Victor L",,,,rxn200000,ricardo noe,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,6300,051,,4,5,2,,,,,,,,,,,,,,,"Nevin, Andrew S","Medhi, Kashmiri",,,,,asn220005,,EPPS Policy Lab 
EPPS,6317,051,,31,,,,,,,,,,,,,,,,,"Qiu, Fang","Lyu, Haitao",,,,,ffqiu,fang qiu,Python Programming for Social Science 
FILM,1303,0W1,2,8,8,6,3,4,1,,1,,,,1,,,,,,"Prakash, Arya","Okwulogu, Maureen",,,,,axp200037,arya prakash,Transnational Film and Video 
FILM,2332,051,6,2,2,1,,1,1,,,,,,,,,,1,,"Wellborn, Brecken H","Hay, Celia",,,,,bhw200001,brecken wellborn,Understanding Film 
FILM,2332,0W1,7,17,3,1,,1,2,1,,,,,2,,,,,,"Cooper, Dalton W",,,,,,dwc200005,dalton cooper,Understanding Film 
FIN,3300,0W1,,45,,,12,,,,,,1,,1,,,,,,"Lynch, Julie","Hu, Jiawei",,,,,jxl180030,julie lynch,Personal Finance 
FIN,3305,5U1,,3,,,6,,,1,,,,,,,,,,,"Lowrance, Daniel S",,,,,,dsl230000,daniel lowrance,Real Estate Principles 
FIN,3320,0U1,3,2,2,,1,,2,2,2,,,,,,,,,,"Park, Taeyoung",,,,,,txp200031,taeyoung park,Business Finance 
FIN,3320,0U2,4,2,,2,2,,1,,1,,2,,1,,,,,,"Hamzeh, Alireza",,,,,,axh190064,alireza hamzeh,Business Finance 
FIN,3320,0W1,2,6,7,,10,3,1,14,1,,2,,3,,,,1,,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Business Finance 
FIN,3320,0W2,,8,9,4,12,1,1,11,,,,,2,,,,,,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi,Business Finance 
FIN,3360,0W1,,2,9,8,14,3,,1,,,,,,,,,,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
FIN,3390,0U1,1,5,4,2,5,2,7,5,4,1,1,8,1,,,,,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Introduction to Financial Modeling 
FIN,4080,091,,,,,,,,,,,,,,44,,,1,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4080,0U1,,,,,,,,,,,,,,42,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4300,0U1,1,3,7,4,1,,,,,,,,,,,,1,,"Nguyen, Nam H",,,,,,nhn150030,nam nguyen,Investment Management 
FIN,4303,0U1,,2,,1,1,2,2,1,1,1,,,,,,,,,"Ballew, Gregory",,,,,,geb011100,gregory ballew,Investment Strategies 
FIN,4310,0U1,,,2,,2,2,2,4,,1,,,,,,,,,"He, Jianyao",,,,,,jxh180061,,Intermediate Financial Management 
FIN,4V80,0U3,,,,,,,,,,,,,,30,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4V80,593,,,,,,,,,,,,,,25,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,6301,0W1,,9,10,2,3,4,3,2,,,,,1,,,,3,,"Nishi, Hirofumi","Sadeghi, Ali",,,,,hxn210016,,Financial Management 
FIN,6301,XH1,,13,2,5,,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,0W1,,7,3,1,5,2,,,,,,,,,,,,,"Ma, Liping","Zhang, Qiyan",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6308,0W1,,9,3,1,3,1,1,1,,,,,,,,,,,"Lewin, Peter",,,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6322,0W1,,18,3,1,4,1,,,,,,,,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
FIN,6352,5U1,,4,6,2,4,1,1,1,,,,,,,,,,,"Davis, Richard L",,,,,,rld170030,richard davis,Financial Modeling for Valuation 
FIN,6353,5W1,,3,2,2,2,1,,,,,,,,,,,,,"Baranchuk, Nina","Chai, Maoyuan",,,,,nxb043000,nina baranchuk,Financial Modeling for Investment Analysis 
FIN,6360,5W1,,10,1,1,2,,1,,,,,,,,,,,,"Kaur, Dupinderjeet","Chai, Maoyuan",,,,,dxk110730,dupinderjeet kaur,Derivatives Markets 
FIN,6V98,0U1,,,,,,,,,,,,,,,,,,16,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FTEC,6002,FW1,,,,,,,,,,,,,,,,,,13,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,
FTEC,6V99,FW1,,16,,,,,,,,,,,,,,,,,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,
GEOG,2302,0W1,2,4,3,2,1,,,,,,,,1,,,,,,"Chowdhury, Yeamin Faria","Adeuga, Adewole M",,,,,yxc200012,,The Global Environment 
GEOG,2303,0W1,3,8,4,3,,,1,,,,,,1,,,,,,"Kulsum, Umme",,,,,,uxk220007,,World Regional Geography 
GEOS,1303,0W1,8,3,6,3,2,,,,,1,,,,,,,,,"Griffin, William R","Karimi, Fatemeh",,,,,griffin,william griffin,Physical Geology 
GEOS,2302,0W1,2,6,,,1,,1,,,,1,,1,,,,,,"Chowdhury, Yeamin Faria","Adeuga, Adewole M",,,,,yxc200012,,The Global Environment 
GEOS,3300,0S1,1,5,2,5,2,1,,1,,,,,,,,,,,"Sickmann, Zachary","Butler, Kristina L",,,,,zxs220011,zachary sickmann,Field Geology I 
GEOS,4300,0S1,,4,3,5,6,,,,,,,,,,,,,,"Sickmann, Zachary",,,,,,zxs220011,zachary sickmann,Field Geology II 
GISC,6387,5U1,,14,1,,,,,,,,,,,,,,,,"Gamarra Pacheco, Jose A",,,,,,jag220006,jose gamarra pacheco,Geospatial Sciences Workshop 
GOVT,2305,0U1,3,3,3,,3,4,,,1,,,,,,,,,,"Shin, Hanna","Subramanian, Venkatesh","Pillai, Maitreyi M",,,,hxs180008,,American National Government 
GOVT,2305,0U2,2,4,10,5,2,1,,,,,,,,,,,,,"Chang, Gary","Zhao, Xingyuan","Singh, Sonali",,,,gxc180016,,American National Government 
GOVT,2306,0U1,,10,6,5,,5,1,1,,,,,,,,,,,"Shafiq, Sadman","Dao, Minh T",,,,,sxs220117,,State and Local Government 
GOVT,2306,0U2,7,7,16,3,3,,,2,,,,,,,,,1,,"Medhi, Kashmiri","Cincotta, Mamie G",,,,,kxm190003,kashmiri medhi,State and Local Government 
HDCD,6370,0H1,,9,1,,,,,,,,,,,,,,,,"Bales, Alexandra H",,,,,,ahw170030,,Intervention with Young Children 
HIST,1301,0W1,9,54,2,9,5,4,3,1,1,1,,,1,,,,,,"Pettengill, Ryan S","Armstrong, Jennifer J","Hill, Travis B",,,,rsp120030,ryan pettengill,U S  History Survey to Civil War 
HIST,1302,0W1,7,29,17,6,5,6,3,2,2,1,1,2,1,,,,2,,"Schulze, Jeffrey M","Gee, Taylor N","Li, Ang","Tijani, Kehinde O",,,jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,4344,0W1,1,2,9,2,3,4,,,,,,,4,,,,1,,"Pfister, Debra H",,,,,,dhpf,debra pfister,Topics in European History 
HIST,4378,0W1,2,18,1,2,2,,1,,,,,,2,,,,,,"Pettengill, Ryan S",,,,,,rsp120030,ryan pettengill,Topics in American History 
HLTH,1301,0W1,,,2,4,1,,1,,,,1,,1,,,,,,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,3300,0U1,,1,5,5,7,3,3,4,3,,2,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Pre-Health Professional Development 
HLTH,4304,0U1,,23,2,1,1,,,1,,,,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Health Professions Internship 
HMGT,3301,0U1,1,3,4,,2,,,1,,,,,,,,,,,"Robb, Horace A",,,,,,hxr220017,horace robb,Introduction to Healthcare Management 
HMGT,3301,0W1,,47,,,1,,,,,,,,,,,,,,"Aubrey, Lea E",,,,,,lec110030,lea aubrey,Introduction to Healthcare Management 
HMGT,4090,091,,,,,,,,,,,,,,15,,,,,"Tesmer, Kristin M","Thurgood, Keith L",,,,,kmj063000,kristin tesmer,
HMGT,4090,0U1,,,,,,,,,,,,,,10,,,,,"Tesmer, Kristin M","Thurgood, Keith L",,,,,kmj063000,kristin tesmer,
HMGT,6320,CH1,,26,1,,,,,,,,,,,,,,,,"Jacob, Stephen B",,,,,,,stephen jacob,
HMGT,6325,0W2,,22,5,2,1,,,,,,,,,,,,1,,"Thurgood, Keith L","Huang, He",,,,,klt160130,keith thurgood,Healthcare Operations Management 
HMGT,6331,5U1,,12,,,4,,,,,,,,,,,,,,"Malaise, Michael",,,,,,mhm130430,michael malaise,Healthcare Economics 
HMGT,6401,AH1,,39,,,,,,,,,,,,,,,,,"Kaiser, Robert C","Taylor, Donald E","Mccracken, John F",,,,,robert kaiser,
HMGT,6402,AH1,,38,,,,,,,,,,,,,1,,,,"Mccracken, John F","Taylor, Donald E","Convery, Paul",,,,,john mccracken,
HMGT,6412,AH1,,18,,,,,,,,,,,,,,,,,"Taylor, Donald E",,,,,,det190000,donald taylor,
HUMA,1301,0S1,5,3,1,1,,,,,,,,,1,,,,,,"Warren, Shilyh J","Bennett, Jason H",,,,,sjw120030,shilyh warren,Exploration of the Humanities 
IMS,3310,0U1,3,18,2,11,14,1,,6,1,,,,,,,,,,"Henderson, Thomas C",,,,,,txh093000,tom henderson,International Business 
IMS,6316,GW1,,3,4,3,3,,,,,,,,,,,,1,,"Akarte, Prajakti V",,,,,,pva150330,prajakti akarte,
IMS,6354,GW1,,18,1,,2,,,,,,,,,,,,,,"Svatek, Samantha",,,,,,,samantha svatek,
IMS,6360,0W1,,22,19,5,7,1,1,1,,,,,,,,,1,,"Skuza, Agnieszka","Shen, Jia",,,,,axo027000,agnieszka olsztynska,International Strategy Analysis and Techniques 
IMS,6365,0W1,,14,7,10,9,3,2,1,,,,,,,,,,,"Musekura, Celestin",,,,,,cxm120430,,Cross-Cultural Management Analysis 
IMS,6365,AW1,,10,1,,,,1,,,,,,,,,,,,"Dowse, Eileen",,,,,,,eileen dowse,
IMS,6365,CW1,,21,2,,,,,,,,,,,,,,,,"Skuza, Agnieszka",,,,,,,agnieszka skuza,
ISIS,3335,0W1,9,7,12,3,2,,,,,,,,,,,,1,,"Rosa, Jonathan",,,,,,jxr172530,jonathan rosa,United States and East Asia 
ISNS,2359,0W1,73,13,7,3,3,2,,2,3,,,,5,,,,,,"Pujana, Ignacio","Karimi, Fatemeh",,,,,pujana,ignacio pujana,Earthquakes and Volcanoes 
ISNS,2367,0W1,19,27,7,3,6,2,1,2,2,,2,,3,,,,,,"Pujana, Ignacio","Crowley, Clinton W",,,,,pujana,ignacio pujana,The Oceans 
ISNS,2367,0W2,7,18,14,2,8,1,1,,,,,,1,,,,,,"Pujana, Ignacio","Crowley, Clinton W",,,,,pujana,ignacio pujana,The Oceans 
ITSS,3300,5U1,,11,12,12,9,4,2,3,,,1,,1,,,,1,,"Owens, Sean M","Ghosh, Debapratim",,,,,smo150330,sean owens,Information Technology for Business 
ITSS,3311,5U1,,5,3,3,4,2,2,3,,,,,1,,,,,,"Maru, Vatsal K","Anand, Punya I",,,,,vkm220000,vatsal maru,Introduction to Programming 
ITSS,3390,5U1,1,2,3,3,3,2,1,,,2,,,,,,,,,"Neal, Angela","Liu, Yihong",,,,,aan052000,angela neal,Web Design and Development for Business Applications 
ITSS,4090,091,,,,,,,,,,,,,,125,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4090,0U1,,,,,,,,,,,,,,112,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4300,5U1,1,5,7,15,4,12,9,2,1,2,1,,,,,,,,"Ceverha, Paul W","Pujari, Shrutika",,,,,pwc230000,paul ceverha,Database Fundamentals 
ITSS,4330,5U1,1,6,5,7,10,11,3,1,3,,2,,,,,,,,"Khan, Taimur A","Liu, Yihong",,,,,txk123530,taimur khan,Systems Analysis and Design 
ITSS,4340,0U1,,2,3,,4,3,3,6,,,,,,,,,,,"Thompson, Luell O",,,,,,lot013000,luell thompson,Enterprise Resource Planning 
ITSS,4351,5U1,,47,,2,,,1,,,,,,,,,,,,"Johnston, Walter L",,,,,,wlj031000,walter johnston,Foundations of Business Intelligence 
ITSS,4352,5U1,,5,10,6,7,4,1,1,,,,,1,,,,,,"Neal, Angela","Liu, Yihong",,,,,aan052000,angela neal,Introduction to Web Analytics 
ITSS,4360,5U1,1,2,5,1,2,8,2,3,2,,,,,,,,,,"Ginevich, Rostislav A","Goswami, Garima",,,,,rxg172930,rostislav ginevich,Network and Information Security 
ITSS,4370,5U1,,4,3,10,20,10,2,3,1,,,,,,,,,,"Young, John G",,,,,,jgy190000,john young,Information Technology Infrastructure 
ITSS,4381,5U1,,8,14,6,14,1,6,2,,1,,,,,,,,,"Maru, Vatsal K","Anand, Punya I",,,,,vkm220000,vatsal maru,Object Oriented Programming with Python 
ITSS,4V90,0U3,,,,,,,,,,,,,,10,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
LIT,1301,0W1,17,5,,2,1,,,,,,,,,,,,2,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Introduction to Literature 
LIT,3319,0W1,10,2,,,1,,,1,,,,,,,,,,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Contexts 
LIT,3330,0W1,4,4,2,4,3,,,,,,,,,,,,,,"Saunders, Joy",,,,,,jxs230049,joy saunders,Linguistics 
MAS,6102,051,,,,,,,,,,,,,,,,,1,14,"An, Constance",,,,,,cfa220003,constance an,Professional Development 
MAS,6V98,0U1,,,,,,,,,,,,,,,,,,30,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield,
MATH,1314,0S1,4,5,,1,1,1,,,,,,,1,,,,,,"Alvarado, Iris",,,,,,ila180000,iris alvarado,
MATH,1325,0U1,3,1,2,,1,,3,3,,,5,,4,,,,2,,"Biswas, Saikat","Goni, Hazera","Pathirana, Menu H",,,,sxb230137,saikat biswas,Applied Calculus I 
MATH,1325,551,1,1,3,1,2,,,1,,,,,1,,,,,,"Patel, Jigarkumar S","Harikumar, Rohin",,,,,jsp061000,jigarkumar patel,Applied Calculus I 
MATH,1326,091,1,1,1,1,1,1,,,,,,1,3,,,,1,,"Patel, Jigarkumar S","Khandelwal, Abinash",,,,,jsp061000,jigarkumar patel,Applied Calculus II 
MATH,1326,0U1,2,2,2,3,,3,3,1,2,1,,1,2,,,,3,,"Mussa, Derege H","Zafar, Safi Ur Rahman","Zhu, Weixi",,,,dxm146130,derege mussa,Applied Calculus II 
MATH,2312,0U1,1,2,2,3,3,1,,1,,1,,,,,,,,,"Duruoha, Adannah","Kudasinghe Patabendi Gedara He, Rachindra V","Tamim, Mohammad Ali",,,,axd180037,adannah duruoha,Precalculus 
MATH,2413,051,,2,1,2,2,3,1,1,1,,,,3,,,,,,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Differential Calculus 
MATH,2413,0U1,1,,2,3,3,2,4,1,,2,1,1,1,,,,1,,"Rakotomalala, Diarisoa Mihaja Andriamanisa","Cao, Jianpeng","Cash, Cole S",,,,dmr150130,diarisoa rakotomalala,Differential Calculus 
